round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc
2001,0.7723486363887787,0.7374,,,0.2490392031254775,0.9215610510046368,,
2002,0.77503342628479,0.7349,,,0.2872723052990011,0.914595402728462,,
2003,0.7712553858757019,0.7358,,,0.17449240131918342,0.9454,,
2004,0.7797740787267685,0.7343,,,0.05786029556623186,0.9844611528822055,,
2005,0.7766143083572388,0.7368,,,0.13377136568739684,0.9608760763758892,,
2006,0.7748523712158203,0.7358,,,0.28003593077329314,0.9124211961151815,,
2007,0.7835484683513642,0.7312,,,0.15398820361540755,0.950418804550905,,
2008,0.7743135124444962,0.7369,,,0.11088529466424327,0.9680017414018285,,
2009,0.7639845669269562,0.7399,,,0.021649435674670654,0.9964750542299349,,
2010,0.7724415302276612,0.7353,,,0.03850328304031134,0.9904349566021629,,
2011,0.7695590198040009,0.7409,,,0.08406475682873663,0.9781077000503271,,
2012,0.7732272148132324,0.7408,,,0.15800089477229823,0.9525959367945824,,
2013,0.780323040485382,0.737,,,0.11127144243870246,0.9687224669603525,,
2014,0.775242617726326,0.7368,,,0.41283722455692057,0.8687465386745431,,
2015,0.7738057643175125,0.7362,,,0.14932046107682495,0.9581218274111675,,
2016,0.7738589227199555,0.7386,,,0.08300367717676312,0.973911257189811,,
2017,0.772325012087822,0.7383,,,0.24510973396988286,0.9277578369261149,,
2018,0.7690220922231674,0.7395,,,0.07610159967375213,0.9819875776397515,,
2019,0.7749474793672562,0.7384,,,0.34762258855667144,0.8980819857089132,,
2020,0.774460443854332,0.7367,,,0.04545656686916136,0.9881188118811881,,
2021,0.7839668780565262,0.7307,,,0.28281832254794226,0.9106837606837607,,
2022,0.7722875028848648,0.7357,,,0.18726883292046448,0.9405491263898343,,
2023,0.7770787447690963,0.7349,,,0.03457025990035039,0.9924452279022916,,
2024,0.7807721793651581,0.7321,,,0.05143901910646356,0.9871887841430989,,
2025,0.7679884761571885,0.7385,,,0.10935390232402153,0.9686360320933625,,
2026,0.7711021840572357,0.7426,,,0.01757757383794404,0.9961912016758713,,
2027,0.7730522751808167,0.7363,,,0.2401172964331487,0.929874662858956,,
2028,0.7720957428216935,0.7374,,,0.31956539000046785,0.9064064928337074,,
2029,0.7675543695688247,0.7386,,,0.16391158094556404,0.9472268211920529,,
2030,0.7754298448562622,0.7353,,,0.030064223865647142,0.9948207996685312,,
2031,0.7721577852964401,0.7303,,,0.22742350877372583,0.9310142661715849,,
2032,0.7755792230367661,0.7361,,,0.06193017261065865,0.9825519915403595,,
2033,0.7745368659496308,0.7349,,,0.07223709376252789,0.9759983258928571,,
2034,0.7820970416069031,0.7328,,,0.019497796929177445,0.9961232401550704,,
2035,0.7756161719560624,0.7348,,,0.2691850322466827,0.9153817224520496,,
2036,0.7733582437038422,0.7363,,,0.17531221920841572,0.9474776517749958,,
2037,0.7717561721801758,0.7358,,,0.20672473543907088,0.9367726246308842,,
2038,0.7729982376098633,0.7369,,,0.05765007824940043,0.9826612117669978,,
2039,0.7743065536022187,0.7382,,,0.11864376426145197,0.968169194616535,,
2040,0.775126165151596,0.7346,,,0.08240094690555695,0.9768653605669029,,
2041,0.7766061246395111,0.7338,,,0.11512257847646076,0.9660390047074647,,
2042,0.7720247149467468,0.7382,,,0.0993836933410132,0.9686309226487798,,
2043,0.7727367013692856,0.7385,,,0.020240214147870257,0.9944311142551239,,
2044,0.7784236460924149,0.7392,,,0.09790956312927926,0.9696969696969697,,
2045,0.7862721353769302,0.7398,,,0.023847392370685068,0.9940504521656354,,
2046,0.7895234763622284,0.7389,,,0.067934483217359,0.9786821705426356,,
2047,0.7952649891376495,0.7387,,,0.09363709499761905,0.9730816290858242,,
2048,0.7963770687580108,0.7376,,,0.03893714661664259,0.9889526237518589,,
2049,0.7973908096551895,0.7389,,,0.07986754869542385,0.9772556107847568,,
2050,0.8026780873537064,0.7413,,,0.006211547832713524,0.9987424547283702,,
2051,0.7998354315757752,0.74,,,0.06699070078951488,0.9809408338889816,,
2052,0.807897511124611,0.7444,,,0.08351881352428431,0.9720226843100189,,
2053,0.8085255116224289,0.7361,,,0.11776582698179279,0.9652033178231842,,
2054,0.811314931511879,0.7379,,,0.0192760314799723,0.997332622032542,,
2055,0.8177522093057632,0.7395,,,0.07649935719380889,0.976401179941003,,
2056,0.8224307298660278,0.7387,,,0.04779525792513538,0.9886537202705651,,
2057,0.817420506477356,0.7408,,,0.06219487685239691,0.9833733013589129,,
2058,0.818367874622345,0.741,,,0.13327403811702696,0.9616633173597156,,
2059,0.8219080239534378,0.7384,,,0.023649199145956565,0.9944309927360775,,
2060,0.8201065450906754,0.7405,,,0.08910512241923607,0.9721807318894697,,
2061,0.8280519068241119,0.7368,,,0.10890141643399473,0.9651575213853536,,
2062,0.8223626166582108,0.737,,,0.09807745403095719,0.9714342788653616,,
2063,0.8038136601448059,0.7385,,,0.2146571955712948,0.929859358095925,,
2064,0.8037254780530929,0.7391,,,0.1615892262684683,0.9500318945354029,,
2065,0.7915876626968383,0.7384,,,0.16285969049584165,0.9517241379310345,,
2066,0.7954411029815673,0.7391,,,0.21877375117690365,0.9355207935902328,,
2067,0.790320098400116,0.7381,,,0.21001580522997146,0.9283678510355311,,
2068,0.7933210790157318,0.7372,,,0.018290712964113012,0.9960325332275343,,
2069,0.7867072373628616,0.7419,,,0.012629947532320546,0.9981091940439613,,
2070,0.7899234533309937,0.7369,,,0.12031220022998095,0.9634978574829393,,
2071,0.7956083148717881,0.7381,,,0.009467103230912181,0.9987139917695473,,
2072,0.8021366089582443,0.736,,,0.01874147294536277,0.9948889325732259,,
2073,0.8071086794137955,0.738,,,0.025080845195008472,0.9930330524951393,,
2074,0.8195984810590744,0.7357,,,0.028140614489330626,0.9935683046050939,,
2075,0.8053833931684494,0.7429,,,0.20162429404536777,0.9367060884800701,,
2076,0.8147841781377793,0.7407,,,0.03665227749272623,0.9903014969428632,,
2077,0.8037898421287537,0.7436,,,0.013530730050743695,0.998067259373792,,
2078,0.8195565044879913,0.7381,,,0.20054954432848313,0.941468253968254,,
2079,0.8226260215044021,0.7409,,,0.00992278494395455,0.9978256142639704,,
2080,0.8195412635803223,0.7368,,,0.10501827759226275,0.9705579575869878,,
2081,0.8291476100683213,0.7413,,,0.031495249496245235,0.992634873872215,,
2082,0.816865336894989,0.7384,,,0.1981562544915659,0.9328492935635793,,
2083,0.8043687492609024,0.7409,,,0.05365629039757895,0.9828582434514638,,
2084,0.8162153571844101,0.7411,,,0.07270220093073158,0.9784970073154511,,
2085,0.8195529103279113,0.742,,,0.07974040400413128,0.9778426657506012,,
2086,0.8342401176691056,0.7366,,,0.040995336155640195,0.9918946301925026,,
2087,0.8264990746974945,0.744,,,0.05028606541522042,0.988520644325125,,
2088,0.8304883927106858,0.7391,,,0.004389277561888675,0.9995163240628778,,
2089,0.8086614787578583,0.7365,,,0.1916246761948364,0.9450123369756785,,
2090,0.8146210730075836,0.7373,,,0.07210420654362672,0.9787974683544304,,
2091,0.7896432489156723,0.7368,,,0.2993022871882915,0.9029583568871302,,
2092,0.7969801962375641,0.7373,,,0.0646007640291572,0.9801843317972351,,
2093,0.8005445510149002,0.7387,,,0.020178329588494043,0.9954107388710418,,
2094,0.8010936945676803,0.7393,,,0.06075042759938303,0.979350289599597,,
2095,0.78371821641922,0.7413,,,0.19759746822677407,0.938193647148871,,
2096,0.7873538821935654,0.7379,,,0.1347833822509294,0.9594353109363831,,
2097,0.7939613044261933,0.7393,,,0.07369790964721755,0.9797943991492378,,
2098,0.790696132183075,0.7401,,,0.12381782684080749,0.9668775586155564,,
2099,0.792935186624527,0.737,,,0.11832131673099382,0.9655712162881477,,
2100,0.794216924905777,0.7371,,,0.06311136500054225,0.9830893488137304,,
2101,0.7916001409292222,0.7414,,,0.143450161614972,0.9577162481219146,,
2102,0.7979210048913956,0.7392,,,0.015636051113980903,0.9977831966304589,,
2103,0.8038809180259705,0.739,,,0.01080263902305802,0.9978688136395927,,
2104,0.814359512925148,0.7406,,,0.05752212550201982,0.9821882951653944,,
2105,0.812694376707077,0.7399,,,0.0034526603141973745,0.9995627459554001,,
2106,0.8182620733976365,0.7384,,,0.009997430871865817,0.9981600735970562,,
2107,0.8313212364912033,0.7417,,,0.059103955750638135,0.9834990480220013,,
2108,0.8168901383876801,0.7421,,,0.15446092215416285,0.9526640750057169,,
2109,0.813736355304718,0.7413,,,0.056121215661699156,0.9841646872525732,,
2110,0.8184039503335953,0.7424,,,0.03794507784187362,0.988856506086062,,
2111,0.836360776424408,0.7431,,,0.005282562296107144,0.9990917347865577,,
2112,0.8362555354833603,0.7388,,,0.08372857779915084,0.9738074588031223,,
2113,0.8359441310167313,0.7389,,,0.031090734335413914,0.991304347826087,,
2114,0.8563284873962402,0.737,,,0.00902613816592049,0.9985297721146777,,
2115,0.8645368605852127,0.7407,,,0.002967897389318259,0.999771845767739,,
2116,0.8593663156032563,0.7388,,,0.07654429187554056,0.9739571329799493,,
2117,0.8573691457509994,0.7373,,,0.07164982657325476,0.9798343536190133,,
2118,0.8822616904973983,0.7392,,,0.004338878691987937,0.99940499801666,,
2119,0.8785821259021759,0.7405,,,0.008603678983759659,0.998319641523525,,
2120,0.8714985072612762,0.7345,,,0.11707694319830375,0.9619089316987741,,
2121,0.8404435962438583,0.7377,,,0.17796098136191643,0.945357354979212,,
2122,0.8515251368284226,0.7381,,,0.04551191564506797,0.9876316994961063,,
2123,0.8578773528337479,0.7369,,,0.022193954599888852,0.9934264585045193,,
2124,0.8682053357362747,0.735,,,0.022877133518052258,0.9948794538084063,,
2125,0.8868162930011749,0.7361,,,0.003796866660486374,0.9997705895847672,,
2126,0.9013723343610763,0.7342,,,0.001970789825594042,0.9998131888660564,,
2127,0.9172700434923172,0.7341,,,0.004660273593344274,0.9993278064082456,,
2128,0.9099654138088227,0.7364,,,0.005761492272452994,0.9995615782402201,,
2129,0.9090627521276474,0.7346,,,0.08674407446347805,0.9753151260504201,,
2130,0.9089374303817749,0.7364,,,0.07164984147485957,0.9772079772079773,,
2131,0.9241366982460022,0.7341,,,0.0048682291326567146,0.9992065591113463,,
2132,0.9275623619556427,0.7363,,,0.007515308691843926,0.9986266431234059,,
2133,0.8704482734203338,0.7376,,,0.2243001989344901,0.9321175278622087,,
2134,0.8647359162569046,0.7337,,,0.15803889939462334,0.95459620394492,,
2135,0.8608479648828506,0.7382,,,0.03660038612225222,0.989648033126294,,
2136,0.8702439397573472,0.7384,,,0.008475337447866584,0.9981500513874615,,
