round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean
2001,0.7727792263031006,0.7386,,,0.24903883458155826,0.9215610510046368,,,,,,,0.0
2002,0.7805586069822311,0.7315,,,0.40180929838297696,0.8772192113623621,,,,,,,0.0
2003,0.7751370012760163,0.7342,,,0.18743127701263876,0.9476,,,,,,,0.0
2004,0.7748954385519028,0.7338,,,0.14559298452129354,0.956140350877193,,,,,,,0.0
2005,0.7856170356273651,0.7321,,,0.16747529702961936,0.950954698614751,,,,,,,0.6
2006,0.7887501895427704,0.7298,,,0.4600360732526222,0.8509115692622252,,,,,,,0.2
2007,0.7851141333580017,0.7333,,,0.3426661834642027,0.8936135355957726,,,,,,,0.0
2008,0.7815781950950622,0.7326,,,0.22772118862898566,0.9268611232041793,,,,,,,0.6
2009,0.7863834857940674,0.7329,,,0.3773724755657753,0.8766268980477223,,,,,,,0.3
2010,0.7789023131132126,0.7317,,,0.6445501232778418,0.791018515224815,,,,,,,0.0
2011,0.8003773361444473,0.7259,,,0.5107193103732254,0.8434826371414192,,,,,,,0.6
2012,0.7967526823282242,0.7266,,,0.6604573491929421,0.7863738969833778,,,,,,,0.0
2013,0.7991081357002259,0.7256,,,0.3461597867072088,0.8918502202643172,,,,,,,0.0
2014,0.8150265067815781,0.7203,,,0.6971268806924938,0.7753369023444711,,,,,,,0.0
2015,0.8040726363658905,0.7262,,,0.5245412253284616,0.8312182741116751,,,,,,,0.0
2016,0.8062355935573577,0.7281,,,0.6179860253598704,0.7997124075595727,,,,,,,0.1
2017,0.811612406373024,0.7248,,,0.7290796580252901,0.7698969621993936,,,,,,,0.0
2018,0.8257042407989502,0.7224,,,0.5984755308484933,0.8091097308488613,,,,,,,0.7
2019,0.8600698798894882,0.7132,,,0.8626004510796262,0.7301617149304249,,,,,,,0.0
2020,0.8739108502864837,0.708,,,0.712323685258922,0.7702970297029703,,,,,,,0.0
2021,0.8771756082773209,0.7096,,,0.7364087798019759,0.7673076923076924,,,,,,,0.3
2022,0.8843755185604095,0.7107,,,0.83647995856524,0.7159065123666893,,,,,,,0.0
2023,0.8786879360675812,0.7093,,,0.5173139015273164,0.8327877109040543,,,,,,,0.0
2024,0.8793832689523697,0.7056,,,0.42767157616147333,0.8670534203529128,,,,,,,0.0
2025,0.8686760395765305,0.711,,,0.4669890895584603,0.849015317286652,,,,,,,0.0
2026,0.8693655341863632,0.7112,,,0.6970399637899723,0.7735669396305466,,,,,,,0.0
2027,0.90655597448349,0.701,,,0.8204951475707005,0.7209265429160717,,,,,,,0.0
2028,0.9257033169269562,0.6959,,,0.676756520936474,0.7774132274218615,,,,,,,0.0
2029,0.9287261605262757,0.6965,,,0.7242933250500725,0.7683748965231788,,,,,,,0.6
2030,0.9261708289384842,0.7035,,,0.5599792262202394,0.8193494924383675,,,,,,,0.0
2031,0.9326450198888778,0.6998,,,0.8300485043162733,0.7250341997264022,,,,,,,0.0
2032,0.9420047342777252,0.6934,,,0.7398932969183186,0.7567853366231935,,,,,,,0.0
2033,0.9421794772148132,0.6914,,,0.5842716063825147,0.80669921875,,,,,,,0.0
2034,0.9299461871385575,0.6964,,,0.6491351015858202,0.7961640481534381,,,,,,,0.0
2035,0.9410449922084808,0.6928,,,0.7944276929069793,0.7489657766077473,,,,,,,0.0
