round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean
2301,0.8085003584623337,0.7352,5.898571109771728,0.026222222222222223,0.6556202360659749,0.7952095808383234,,,,,,,0.3
2302,0.8079745054244996,0.723,2.642604374885559,0.2778888888888889,0.8657542072390753,0.7052059376960067,0.34205621103165856,0.903169014084507,0.3333333333333333,1.0,0.5,0.2222222222222222,
2303,0.841450446844101,0.7163,2.063292109966278,0.35544444444444445,0.873463351299947,0.7154620311070449,0.26037502279327174,0.9124203821656051,0.0,0.0,0.0,0.0,
2304,0.8571359395980835,0.7135,1.8013569235801696,0.40555555555555556,0.6431479237941111,0.7941473259334006,0.4635735703604763,0.8387413962635202,0.0,0.0,0.0,0.0,
2305,0.8849310249090194,0.7104,1.634689563512802,0.4431111111111111,0.9072952411802645,0.7019269369731032,0.24977732565667893,0.925,0.0,0.0,0.0,0.1111111111111111,
2306,0.9270980417728424,0.7001,1.7754585981369018,0.3844444444444444,0.7092282905111442,0.766918918918919,,,,,,,0.3
2307,0.9869920402765274,0.6848,1.916055166721344,0.31966666666666665,0.9609890883986384,0.6794438927507448,,,,,,,0.3
2308,1.0144709169864654,0.6814,1.714368748664856,0.39611111111111114,0.808534035991213,0.7332339791356185,0.24948091532143069,0.9295774647887324,0.0,0.0,0.0,0.3333333333333333,
2309,1.0154658287763596,0.6818,1.5667629778385161,0.46,0.7572979054373243,0.7492753623188406,0.23237932858795957,0.9353448275862069,0.0,0.0,0.0,0.125,
2310,1.0198234796524048,0.681,1.603937816619873,0.4487777777777778,0.6817347479583978,0.781214848143982,,,,,,,0.3
2311,1.0115980595350265,0.6814,1.5010254502296447,0.48388888888888887,0.6285915590681299,0.7944525547445256,0.27362804649523265,0.9198542805100182,0.0,0.0,0.0,0.4444444444444444,
2312,1.0194951266050338,0.679,1.3461127936840058,0.5483333333333333,0.8919650232016305,0.7122384637431929,0.28025316356579005,0.9096820809248555,0.0,0.0,0.0,0.25,
2313,1.0412031292915345,0.6752,1.409863293170929,0.5192222222222223,0.8385264740211192,0.720277920741122,0.3484018990023785,0.8868501529051988,0.0,0.0,0.0,0.1111111111111111,
2314,1.0798830926418304,0.6607,1.5284566521644591,0.468,0.937992377728255,0.694717059929004,0.2587435245513916,0.9171974522292994,0.0,0.0,0.0,0.2222222222222222,
2315,1.0678621858358384,0.6656,1.482224988937378,0.4882222222222222,0.8511001042912513,0.7300824175824175,0.19611696004867554,0.9527777777777777,0.0,0.0,0.0,0.2222222222222222,
2316,1.1085099577903748,0.6549,1.505335122346878,0.4855555555555556,0.9573292047076238,0.6863354037267081,0.21722507145669726,0.9416666666666667,0.0,0.0,0.0,0.3333333333333333,
2317,1.1674876928329467,0.6467,1.4253536880016326,0.5342222222222223,0.9925803808488151,0.6706683591967139,0.2964458626414102,0.91005291005291,0.0,0.0,0.0,0.1111111111111111,
2318,1.1554141759872436,0.658,1.454007589817047,0.5246666666666666,0.9690459238552355,0.6894336030461685,0.22830984812633248,0.9378980891719745,0.0,0.0,0.0,0.1111111111111111,
2319,1.1658344566822052,0.6572,1.389620304107666,0.5584444444444444,0.7596798633309547,0.7608206857785272,0.24285979609597813,0.9295454545454546,0.0,0.0,0.0,0.14285714285714285,
2320,1.1548021614551545,0.6609,1.4645590722560882,0.5241111111111111,0.8995020547553427,0.7119666048237476,0.15599009907504086,0.9498644986449865,0.0,0.0,0.0,0.2222222222222222,
2321,1.1571701288223266,0.6562,1.4640290796756745,0.5271111111111111,0.7474807296108922,0.7531709791983765,0.19084325917368014,0.94579945799458,0.0,0.0,0.0,0.2222222222222222,
2322,1.1493886947631835,0.6583,1.3871071815490723,0.5654444444444444,0.7585796171159886,0.75787728026534,0.3638828341131923,0.8872126436781609,0.0,0.0,0.0,0.5,
2323,1.1293022871017455,0.6605,1.4100576639175415,0.5523333333333333,0.5983132154920173,0.809155583049799,0.19101062627019597,0.9390243902439024,0.0,0.0,0.0,0.1111111111111111,
2324,1.137412166595459,0.6583,1.4050826847553253,0.5575555555555556,0.5934125164471009,0.8103110114878117,0.1854713949519144,0.9401408450704225,0.0,0.0,0.0,0.1111111111111111,
2325,1.1527218103408814,0.6556,1.4522000789642333,0.5333333333333333,0.9078589789161221,0.706533629294336,,,,,,,0.3
2326,1.1415697634220123,0.6578,1.4290767669677735,0.5468888888888889,0.8243448862429996,0.7280276816608997,0.20467208781356894,0.9334061135371179,0.0,0.0,0.0,0.25,
2327,1.1539391458034516,0.6577,1.4726528763771056,0.523,0.9035016890627341,0.6964629722291719,,,,,,,0.2
2328,1.1647609233856202,0.6519,1.603404426574707,0.4528888888888889,0.9319749035216723,0.6910026686999619,,,,,,,0.2
2329,1.1602896988391875,0.6574,1.5342070817947389,0.4872222222222222,0.773213098726015,0.7548516618335935,,,,,,,0.3
2330,1.1511916756629943,0.6602,1.5529228568077087,0.47988888888888886,0.7501764998620569,0.7576267620450242,,,,,,,0.2
2331,1.1484870612621307,0.6574,1.578484058380127,0.46644444444444444,0.655207339648318,0.7807592923871993,,,,,,,0.1
2332,1.1663987457752227,0.6508,1.5630508005619048,0.4766666666666667,0.9607008197963167,0.6807677242459851,0.16732304700663392,0.954225352112676,0.0,0.0,0.0,0.1111111111111111,
2333,1.1425995588302613,0.6549,1.524287712574005,0.4921111111111111,0.6708813308907287,0.7764279624893435,,,,,,,0.2
2334,1.1253860950469972,0.6601,1.5208180606365205,0.49522222222222223,0.7364675544243491,0.7677155897189527,0.18223183917078545,0.9444444444444444,0.0,0.0,0.0,0.3333333333333333,
2335,1.1311784148216248,0.658,1.568301832675934,0.467,0.8189045867222013,0.7437617949255609,0.2402918759210948,0.9289617486338798,0.0,0.0,0.0,0.3333333333333333,
