round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean
2301,0.7805967777967453,0.7338,4.56166296005249,0.03833333333333333,0.627393329030204,0.805748502994012,,,,,,,0.0
2302,0.7971474826335907,0.7266,4.132308256626129,0.035777777777777776,0.8481287581138524,0.7181685134852603,0.4194239789331463,0.8556338028169014,1.0,1.0,1.0,0.0,
2303,0.8155636489391327,0.728,3.895216536521912,0.036333333333333336,0.7662217684519586,0.7495425434583715,0.3169158970474438,0.9028662420382165,1.0,1.0,1.0,0.0,
2304,0.8274388760328293,0.72,3.8958059549331665,0.03911111111111111,0.505573408785309,0.8435923309788093,0.48651452229203496,0.8475909537856441,1.0,1.0,1.0,0.0,
2305,0.8281706064939499,0.7242,3.7985977292060853,0.033777777777777775,0.7921439055959081,0.7428743476515456,0.44963501691818236,0.875,1.0,1.0,1.0,0.0,
2306,0.8607124447822571,0.7155,3.6619554281234743,0.03155555555555556,0.6954455640763044,0.7723243243243243,,,,,,,0.0
2307,0.9293668270111084,0.699,3.3073389887809754,0.03677777777777778,1.0206942913519235,0.666137040714995,,,,,,,0.0
2308,0.9454772025346756,0.6964,3.210799717903137,0.03688888888888889,0.7891144776930574,0.7533532041728763,0.3420531136888853,0.8926056338028169,1.0,1.0,1.0,0.0,
2309,0.9418281376361847,0.699,3.2340261697769166,0.03811111111111111,0.7299586381493272,0.7626811594202898,0.3583522146118098,0.8890086206896551,1.0,1.0,1.0,0.0,
2310,0.9433213591575622,0.6911,3.2008236050605774,0.03911111111111111,0.6018471891318183,0.8118672665916761,,,,,,,0.0
2311,0.9495587944984436,0.6929,3.1614039063453676,0.04544444444444445,0.556599017902393,0.8297810218978102,0.4497010245892085,0.8615664845173042,1.0,1.0,1.0,0.0,
2312,0.9467653512954712,0.6921,3.093990206718445,0.05211111111111111,0.719756634589354,0.763542562338779,0.37512804938189553,0.8836705202312138,1.0,1.0,1.0,0.0,
2313,1.0134902209043504,0.6781,2.9470874547958372,0.050666666666666665,0.9063874587698969,0.7038085434894493,0.5075305796909041,0.8302752293577982,1.0,1.0,1.0,0.0,
2314,1.0225162267684937,0.6738,2.9271936774253846,0.04211111111111111,0.8099800749732647,0.740655669242013,0.37606785365730333,0.8901273885350318,1.0,1.0,1.0,0.0,
2315,1.0047901779413224,0.6875,2.8195112109184266,0.05611111111111111,0.8436501405914842,0.7307692307692307,0.46381338437398273,0.8555555555555555,0.0,0.0,0.0,0.1111111111111111,
2316,1.0098989963531495,0.685,2.7099812984466554,0.072,0.9338191430999202,0.6949866903283053,0.4685555020968119,0.8527777777777777,0.0,0.0,0.0,0.1111111111111111,
2317,1.0222479373216629,0.6865,2.6401302456855773,0.0768888888888889,0.910008399210722,0.6982876976669262,0.36314849468766064,0.8875661375661376,1.0,1.0,1.0,0.0,
2318,1.0217324405908585,0.6909,2.7238346576690673,0.06155555555555556,0.8970370125282611,0.7058543550690147,0.3096173483474999,0.9124203821656051,1.0,1.0,1.0,0.0,
2319,1.0472930252552033,0.6794,2.6165948629379274,0.07766666666666666,0.8214344466298802,0.7492973580663294,0.47522058758715335,0.8477272727272728,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,
2320,1.0428219377994536,0.6895,2.646902930736542,0.07233333333333333,0.837602320291337,0.7363172541743971,0.2694098028710218,0.9051490514905149,1.0,1.0,1.0,0.0,
2321,1.0461171060800551,0.6808,2.63139466047287,0.07144444444444445,0.6563830244426253,0.7902080162354135,0.2591530600295157,0.9159891598915989,1.0,1.0,1.0,0.0,
2322,1.032433059811592,0.6882,2.591927170753479,0.07766666666666666,0.6704915243103655,0.7754560530679934,0.3701736071072091,0.882183908045977,1.0,1.0,1.0,0.0,
2323,1.0201202869415282,0.6914,2.7181039094924926,0.06344444444444444,0.7655961574727892,0.7537890504175688,0.2697011739580935,0.9092140921409214,1.0,1.0,1.0,0.0,
2324,1.0158065766096116,0.6886,2.7652902841567992,0.05488888888888889,0.4763533389000089,0.8514990193331465,0.3360036926370272,0.9066901408450704,1.0,1.0,1.0,0.0,
2325,1.0931557953357696,0.67,2.6074409961700438,0.057666666666666665,0.7934290997194993,0.7390450905292479,,,,,,,0.0
2326,1.072807204723358,0.6755,2.671903908252716,0.05277777777777778,0.8275646789538682,0.7254901960784313,0.3330511717556866,0.9006550218340611,0.5,0.5,0.5,0.125,
2327,1.0848043859004974,0.6695,2.661846196651459,0.051555555555555556,0.8036520531162906,0.7309681479859895,,,,,,,0.0
2328,1.0933002710342408,0.667,2.704897570610046,0.043666666666666666,0.8036192450509061,0.7325581395348837,,,,,,,0.0
2329,1.0834948480129243,0.6671,2.6646068811416628,0.05355555555555556,0.6838935085659763,0.7811733214365381,,,,,,,0.0
2330,1.084631210565567,0.6661,2.6572187304496766,0.05377777777777778,0.7242116360599283,0.7618346307595203,,,,,,,0.0
2331,1.0892042756080627,0.6577,2.734116864204407,0.043111111111111114,0.7365310698350744,0.7545219638242894,,,,,,,0.0
2332,1.1029100656509399,0.6549,2.7060915350914003,0.04722222222222222,0.9375158848319037,0.6901684292988641,0.3260812847547128,0.8890845070422535,1.0,1.0,1.0,0.0,
2333,1.0855548918247222,0.6603,2.734163594245911,0.051,0.7135735592167294,0.7600170502983802,,,,,,,0.0
2334,1.0590268552303315,0.6663,2.837298309803009,0.03844444444444445,0.6573853842661754,0.7874129233725679,0.2540321405017925,0.9322493224932249,1.0,1.0,1.0,0.0,
2335,1.0641007900238038,0.6741,2.831035006046295,0.036555555555555556,0.8237213884216855,0.7391486684839589,0.41013537409744194,0.8743169398907104,1.0,1.0,1.0,0.0,
2336,1.0917871475219727,0.6637,2.585720348358154,0.06322222222222222,0.877210310544296,0.7142300353685778,0.3592561865946272,0.8846749226006192,1.0,1.0,1.0,0.0,
2337,1.1275866985321046,0.6612,2.6209462881088257,0.04788888888888889,0.9513340438869549,0.6814193799961006,0.3484687805175781,0.89171974522293,1.0,1.0,1.0,0.0,
2338,1.1010155916213988,0.6665,2.6148123145103455,0.050555555555555555,0.7532108828069407,0.756769055745165,0.3130752673640161,0.8997289972899729,1.0,1.0,1.0,0.0,
2339,1.0787596642971038,0.6746,2.603511154651642,0.05644444444444444,0.694452331526073,0.7714219546086151,0.4587445785355634,0.8539944903581267,0.0,0.0,0.0,0.1111111111111111,
2340,1.0716791927814484,0.6737,2.6316579818725585,0.05433333333333333,0.7555352098725717,0.7507569494100822,,,,,,,0.0
2341,1.0810191750526428,0.6684,2.6985534906387327,0.043333333333333335,0.774568488281542,0.7566218809980806,0.2891408669431681,0.9051490514905149,1.0,1.0,1.0,0.0,
2342,1.0693126529455186,0.6649,2.7735169291496278,0.03677777777777778,0.7234435749525072,0.7762840227587268,0.42226160632239446,0.8805555555555555,0.0,0.0,0.0,0.1111111111111111,
2343,1.0558742731809616,0.6645,2.7851919531822205,0.042777777777777776,0.577031208256419,0.8179535467671061,,,,,,,0.0
2344,1.042846864461899,0.6664,2.6735281705856324,0.06811111111111111,0.6844603064002216,0.7743918738305265,0.43588379123116616,0.8649717514124293,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,
2345,1.038764590024948,0.6712,2.738814651966095,0.05522222222222222,0.7657388398337619,0.7424377224199288,,,,,,,0.0
2346,1.024792766571045,0.6748,2.7750590205192567,0.05411111111111111,0.7118041113671676,0.764105419450631,0.24306182397736442,0.9340277777777778,0.0,0.0,0.0,0.1111111111111111,
2347,1.0195139348506927,0.6802,2.7993975400924684,0.04788888888888889,0.6054110870898186,0.7990690457719162,,,,,,,0.0
2348,1.0048297137022018,0.6818,2.7296211242675783,0.06011111111111111,0.5861440636423412,0.8162983425414365,0.41723593938120795,0.8622589531680441,0.0,0.0,0.0,0.1111111111111111,
2349,1.0022630572319031,0.6835,2.7829793810844423,0.04922222222222222,0.7378016814694438,0.7566021126760564,,,,,,,0.0
2350,0.9874934494495392,0.6867,2.8486511588096617,0.04855555555555555,0.5187337038592553,0.8345070422535211,0.29504594164834896,0.9014084507042254,1.0,1.0,1.0,0.0,
2351,0.9947866469621658,0.6806,2.895570755004883,0.03933333333333333,0.7770730877359842,0.7467818726855934,,,,,,,0.0
2352,1.0093620985746383,0.6779,2.9508473753929136,0.03144444444444444,0.8392646978588783,0.7379048380647741,0.29484180609385174,0.9340277777777778,0.0,0.0,0.0,0.1111111111111111,
2353,1.0036610811948776,0.6833,2.8810039520263673,0.03911111111111111,0.9290753319988552,0.6976566479877738,0.44021687148946576,0.8603736479842674,0.5,0.5,0.5,0.125,
2354,0.9820930063724518,0.69,2.9174618482589723,0.03688888888888889,0.3347373084605992,0.8995153473344103,0.4462891262970204,0.8532110091743119,1.0,1.0,1.0,0.0,
