round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean
2490,0.7934113532304764,0.7273,3.4384390354156493,0.06666666666666667,0.4795162724214659,0.8449453551912568,0.39985451693318363,0.8697729988052568,0.0,0.0,0.0,0.0,
2491,0.7947879523038864,0.726,3.4515151381492615,0.06855555555555555,0.27456896411177467,0.9238410596026491,0.4674816504326077,0.8347107438016529,0.0,0.0,0.0,0.0,
2492,0.7914442032575607,0.7275,3.428268575668335,0.07266666666666667,0.3182909769793508,0.8957811596994799,0.29492771383223493,0.9119241192411924,1.0,1.0,1.0,0.0,
2493,0.7940228015184403,0.7281,3.4300074338912965,0.06444444444444444,0.4621767800593282,0.8510710642638558,,,,,,,0.0
2494,0.7943985670804977,0.7265,3.444708776473999,0.073,0.21060914010834927,0.9417946645109135,,,,,,,0.0
2495,0.7963857650756836,0.7244,3.437170696258545,0.07777777777777778,0.07392855909378135,0.9778331257783313,0.44173969295289783,0.8555555555555555,0.0,0.0,0.0,0.0,
2496,0.802507758140564,0.7251,3.3598835825920106,0.06833333333333333,0.470164393924975,0.8481423611111111,0.3865444211429254,0.8872832369942196,0.0,0.0,0.0,0.0,
2497,0.8657814115285873,0.701,2.8359493970870973,0.12066666666666667,0.3032615838454744,0.9026902059688945,0.4568251866447039,0.8347107438016529,0.0,0.0,0.0,0.8888888888888888,
2498,0.879119274020195,0.6958,2.9469215512275695,0.07922222222222222,0.8014817926602241,0.7318342702477618,0.4027043845918443,0.8784722222222222,0.0,0.0,0.0,0.0,
2499,0.8679449439048768,0.7013,2.9337538361549376,0.08222222222222222,0.6520451705932148,0.7859251968503937,0.372119663886621,0.8908450704225352,0.0,0.0,0.0,0.0,
2500,0.8819177269935607,0.6977,3.034183919429779,0.05333333333333334,0.5711898475895656,0.8155674186326847,,,,,,,0.0
2501,0.8819245129823685,0.6977,3.0417381882667542,0.05544444444444444,0.6185157045504096,0.7983451991533577,,,,,,,0.0
2502,0.8720800280570984,0.6998,3.1137229204177856,0.05188888888888889,0.2852308911588186,0.9092071611253197,0.40065803567933017,0.8776758409785933,1.0,1.0,1.0,0.0,
2503,0.8778588742017746,0.7002,3.045275366306305,0.05177777777777778,0.7148673187299265,0.7649521531100478,0.39762749436697087,0.8698010849909584,0.0,0.0,0.0,0.0,
2504,0.864580151438713,0.7033,2.985628354549408,0.06177777777777778,0.2563650325594439,0.9231467473524962,0.40884436385422807,0.8725038402457758,0.0,0.0,0.0,0.0,
2505,0.8666215181350708,0.7073,3.0154094219207765,0.06233333333333333,0.5742982327159024,0.8123601775682183,,,,,,,0.0
2506,0.8744730800390244,0.7055,2.9936599493026734,0.05311111111111111,0.4452326638412877,0.8548580029838022,0.3409880205967067,0.8938506588579795,0.0,0.0,0.0,0.0,
2507,0.8684201836585999,0.7074,2.9648009657859804,0.055,0.534407468188449,0.8334554781971418,,,,,,,0.0
2508,0.8540766417980195,0.7149,2.9673999428749083,0.06055555555555556,0.2677347801670448,0.9177950482776618,0.4408192200762781,0.8440366972477065,1.0,1.0,1.0,0.0,
2509,0.8577700078487396,0.7098,3.1003326892852785,0.044444444444444446,0.5006821363896943,0.8506600660066007,,,,,,,0.0
2510,0.8455114543437958,0.7128,3.1403078556060793,0.04788888888888889,0.38203573587587564,0.8825741746761387,,,,,,,0.0
2511,0.8408541887998581,0.7159,3.1104475259780884,0.052333333333333336,0.3998906799979442,0.8648088872152138,0.4194341970814599,0.8638888888888889,0.0,0.0,0.0,0.0,
2512,0.8331794917583466,0.716,3.100542652606964,0.055,0.08514978465760803,0.9763853904282116,0.4080130278643157,0.8678102926337034,0.0,0.0,0.0,0.0,
2513,0.8304543316364288,0.7169,3.088777220249176,0.06111111111111111,0.3234468175120441,0.9015601783060921,0.392218550046285,0.8819444444444444,0.0,0.0,0.0,0.1111111111111111,
2514,0.8293522804975509,0.7204,3.21652774810791,0.048666666666666664,0.4811747771401869,0.8452075858534085,,,,,,,0.4
2515,0.836842730641365,0.7167,3.1227298617362975,0.058555555555555555,0.6112331789210252,0.7902894916799635,0.34405010862714924,0.8901273885350318,0.0,0.0,0.0,0.0,
2516,0.8371420681476593,0.7171,3.069760489463806,0.06255555555555556,0.4550608215043877,0.8527363184079602,0.30726847726577633,0.9019073569482289,0.0,0.0,0.0,0.0,
2517,0.8507195502519608,0.7127,3.019547498226166,0.06766666666666667,0.5269431835620788,0.8292273236282195,0.3866662383079529,0.8993055555555556,0.0,0.0,0.0,0.0,
2518,0.8419662147760392,0.7162,3.0957618832588194,0.06722222222222222,0.41984830878711504,0.8666666666666667,0.3462756811810374,0.8855989232839838,0.16666666666666666,1.0,0.2857142857142857,0.5555555555555556,
2519,0.8367478579282761,0.7189,3.063375473022461,0.07411111111111111,0.5328502240129736,0.8316705039652085,0.3490218930183702,0.8789808917197452,1.0,1.0,1.0,0.0,
2520,0.8390376687049865,0.7187,3.1313653588294983,0.06655555555555556,0.40393961083389207,0.8729103726082578,0.4080388685560095,0.8732782369146006,0.0,0.0,0.0,0.0,
2521,0.8273982554674149,0.72,3.1290886640548705,0.07355555555555555,0.3936577131886646,0.8725532840365376,0.40759589238268884,0.8807339449541285,0.5,1.0,0.6666666666666666,0.1111111111111111,
2522,0.8238973200321198,0.7194,3.1540380716323853,0.07344444444444445,0.40195534443337533,0.8791043133802817,0.4584803417188312,0.8577981651376146,0.5,1.0,0.6666666666666666,0.1111111111111111,
2523,0.8145789176225662,0.7282,3.1410277247428895,0.07466666666666667,0.39690718399711683,0.8736117173586619,0.3513893551570325,0.8870523415977961,0.0,0.0,0.0,0.0,
2524,0.8111660033464432,0.7283,3.1116868376731874,0.07777777777777778,0.4588471022350756,0.8451488541443564,0.3743322326077355,0.8819444444444444,0.0,0.0,0.0,0.0,
2525,0.8187763035297394,0.7223,3.0689630270004273,0.07711111111111112,0.4402023980694177,0.8653119092627599,0.39857905986071024,0.8747954173486089,0.0,0.0,0.0,0.0,
2526,0.822079399228096,0.7234,3.072710835933685,0.08244444444444445,0.46840757237017117,0.8491196790728772,,,,,,,0.0
2527,0.8249236404895782,0.7242,3.1055978417396544,0.07033333333333333,0.48683319745329884,0.8408350890633978,0.3408979534343549,0.8869426751592356,0.0,0.0,0.0,0.0,
