round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean,DACC
2301,1.7362199962139129,0.426,2.046726703643799,0.2602040816326531,,,,,,,,,1.0,
2302,1.2014317035675048,0.6148,2.7008237838745117,0.14795918367346939,0.9572770472864414,0.6792807861174994,0.4367507385535979,0.8556338028169014,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2303,1.859349250793457,0.3667,1.639174461364746,0.45918367346938777,,,,,0.1,1.0,0.18181818181818182,1.0,,
2304,1.852086102962494,0.3716,1.6461049318313599,0.45918367346938777,,,,,0.2,1.0,0.33333333333333337,1.0,,
2305,1.849646419286728,0.3727,1.6498215198516846,0.45408163265306123,,,,,0.1,1.0,0.18181818181818182,1.0,,
2306,1.1966504335403443,0.6119,2.7634878158569336,0.14285714285714285,0.9371156382754042,0.6905945945945946,,,,,,,0.9,
2307,1.1760983169078827,0.6143,2.8721516132354736,0.04081632653061224,1.1145189409814737,0.6270109235352532,,,,,,,0.9,
2308,1.1640280306339263,0.6184,2.9389944076538086,0.03571428571428571,0.792680823016066,0.7391952309985097,0.4002733981945145,0.8732394366197183,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2309,1.1700742363929748,0.6039,2.9697153568267822,0.04591836734693878,0.787628217678571,0.7452898550724638,0.44418388913417683,0.8609913793103449,0.2222222222222222,1.0,0.3636363636363636,0.875,,
2310,1.1524194300174713,0.6165,3.024744749069214,0.04081632653061224,0.7894964342501068,0.7474690663667042,,,,,,,0.9,
2311,1.1305504262447357,0.6227,3.063333034515381,0.03571428571428571,0.8335468742430863,0.7211678832116788,0.435572932435298,0.8506375227686703,0.125,1.0,0.2222222222222222,0.7777777777777778,,
2312,1.668858641386032,0.4842,3.6142942905426025,0.02040816326530612,,,,,0.2,1.0,0.33333333333333337,1.0,,
2313,1.6673249363899232,0.484,3.6197664737701416,0.02040816326530612,,,,,0.1,1.0,0.18181818181818182,1.0,,
2314,1.1187809705734253,0.6268,3.0948143005371094,0.03571428571428571,0.9930135740403231,0.6721653789935268,0.3917369779887473,0.8757961783439491,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2315,1.176575779914856,0.6055,3.1805436611175537,0.015306122448979591,0.9698850893766888,0.6840659340659341,0.500264381037818,0.8416666666666667,0.125,1.0,0.2222222222222222,0.7777777777777778,,
2316,1.1703737020492553,0.6044,3.222339630126953,0.05102040816326531,0.8801437018847402,0.7029724933451642,0.43352102173699275,0.8805555555555555,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2317,1.0990663379430772,0.6398,3.155416488647461,0.061224489795918366,0.9739331704041936,0.6697082147555508,0.33035289121683314,0.9007936507936508,0.125,1.0,0.2222222222222222,0.7777777777777778,,
2318,1.1180979549884795,0.6343,3.093649387359619,0.061224489795918366,0.9469902301929725,0.6684911946692051,0.26825037978257343,0.9299363057324841,0.125,1.0,0.2222222222222222,0.7777777777777778,,
2319,1.1147845268249512,0.633,3.067430257797241,0.05612244897959184,0.8368613538806059,0.723159078133783,0.3061471434521743,0.9170454545454545,0.3333333333333333,1.0,0.5,0.8571428571428571,,
2320,1.5936256766319274,0.5191,3.2614245414733887,0.025510204081632654,,,,,0.1,1.0,0.18181818181818182,1.0,,
2321,1.5954548239707946,0.514,3.2633566856384277,0.025510204081632654,,,,,0.1,1.0,0.18181818181818182,1.0,,
2322,1.0898101270198821,0.6441,3.1038124561309814,0.061224489795918366,0.8347491993822133,0.7223880597014926,0.35213985816500654,0.8915229885057471,0.25,1.0,0.4,0.75,,
2323,1.0802835702896119,0.6417,3.0589993000030518,0.1377551020408163,0.7997307489429359,0.7377049180327869,0.2659187676299232,0.9173441734417345,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2324,1.068473669886589,0.6402,2.9693000316619873,0.11734693877551021,0.7974103044715373,0.744466237041188,0.2939441594439493,0.8908450704225352,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2325,1.0467914700508119,0.6614,2.779574394226074,0.18877551020408162,0.9670181895240436,0.6865816504178273,,,,,,,0.9,
2326,1.1058203637599946,0.6275,3.1265177726745605,0.07653061224489796,1.009775072150577,0.6599769319492503,0.23915976780470802,0.9301310043668122,0.2222222222222222,1.0,0.3636363636363636,0.875,,
2327,1.2107008755207063,0.5646,2.8874197006225586,0.18877551020408162,0.8890263352956,0.7015331811358518,,,,,,,0.9,
2328,1.1533433377742768,0.5985,3.0495119094848633,0.15816326530612246,0.9623849710525559,0.6786122760198247,,,,,,,0.9,
2329,1.0826428055763244,0.6421,3.0754756927490234,0.17346938775510204,0.8823121706609239,0.7131385233102833,,,,,,,0.8,
2330,1.0670166701078414,0.6418,3.013746500015259,0.16326530612244897,0.8002808698598596,0.7367978119082684,,,,,,,0.9,
2331,1.0572482079267502,0.6407,2.942869186401367,0.16326530612244897,0.8599409540754928,0.7107930828861061,,,,,,,0.8,
2332,1.0493127644062041,0.6455,2.9224448204040527,0.16326530612244897,0.8936701963041518,0.6954563258911085,0.3294432578792035,0.8943661971830986,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2333,1.0385071903467178,0.6519,2.9990756511688232,0.1683673469387755,0.8955667107052409,0.6992753623188406,,,,,,,0.8,
2334,1.4661626160144805,0.5501,2.789954900741577,0.07653061224489796,,,,,0.1,1.0,0.18181818181818182,1.0,,
2335,1.1581986129283905,0.5972,2.8785693645477295,0.12244897959183673,0.9594776650773926,0.6884042776263367,0.3694755662985838,0.8797814207650273,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2336,1.132145231962204,0.6262,2.34307599067688,0.21428571428571427,0.8529413512457864,0.710680712158281,0.3062081711810809,0.9047987616099071,0.14285714285714285,0.5,0.22222222222222224,0.75,,
2337,1.0875183761119842,0.6534,2.2350964546203613,0.27040816326530615,0.9473692353391396,0.6732306492493664,0.23511898185417152,0.947452229299363,0.125,1.0,0.2222222222222222,0.7777777777777778,,
2338,1.0681384921073913,0.6566,2.1830615997314453,0.29591836734693877,0.8422699929368646,0.7194539249146757,0.22944046597332166,0.9281842818428184,0.1111111111111111,1.0,0.19999999999999998,0.8888888888888888,,
2339,1.5222918391227722,0.5625,2.316460132598877,0.11224489795918367,,,,,0.1,1.0,0.18181818181818182,1.0,,
2340,1.5216776907444,0.5635,2.3166816234588623,0.11224489795918367,,,,,,,,,1.0,
2341,1.0643243372440339,0.6721,1.7738540172576904,0.41836734693877553,0.9461518124346541,0.6984644913627639,0.26344031967767856,0.9227642276422764,0.0,0.0,0.0,0.8888888888888888,,
2342,1.062251254916191,0.67,1.602551817893982,0.47959183673469385,0.9171509022545914,0.6955405197601107,0.3031422277291616,0.9222222222222223,0.0,0.0,0.0,0.8888888888888888,,
2343,1.0410045206546783,0.6664,1.67449152469635,0.4489795918367347,0.7622921819042326,0.7564344005021971,,,,,,,0.6,
2344,1.051252257823944,0.6745,1.3998101949691772,0.5459183673469388,0.8970883291008573,0.6896551724137931,0.377812433714247,0.8813559322033898,0.25,0.6666666666666666,0.36363636363636365,0.8571428571428571,,
2345,1.0287624716758728,0.685,1.539436936378479,0.5,0.741073302924633,0.7613434163701067,,,,,,,0.6,
2346,1.003713521361351,0.6947,1.506987452507019,0.5051020408163265,0.8897472796240011,0.7048997772828508,0.14204089840253195,0.9583333333333334,0.0,0.0,0.0,0.6666666666666666,,
2347,1.4600583076477052,0.5792,1.9400187730789185,0.22448979591836735,,,,,,,,,1.0,
2348,0.9898944586515427,0.6982,1.476651668548584,0.5051020408163265,0.7776596513105142,0.746316758747698,0.2515424639397088,0.928374655647383,0.0,0.0,0.0,0.7777777777777778,,
2349,0.9726284801959991,0.6999,1.566469430923462,0.4642857142857143,0.8217831840861628,0.7249119718309859,,,,,,,0.6,
2350,0.9633099645376205,0.7015,1.6162517070770264,0.4489795918367347,0.7078456992869366,0.7678990610328639,0.34101735034459074,0.8908450704225352,0.14285714285714285,1.0,0.25,0.6666666666666666,,
2351,1.4251237332820892,0.5997,1.867673635482788,0.2857142857142857,,,,,,,,,1.0,
