round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean
2301,0.8085009098052979,0.7352,3.195816993713379,0.3010204081632653,0.6556202360659749,0.7952095808383234,,,,,,,0.3
2302,0.810464334487915,0.7226,2.5604653358459473,0.33163265306122447,0.8748791859398172,0.7054150114990592,0.35028956599638494,0.8838028169014085,0.0,0.0,0.0,0.2222222222222222,
2303,0.8570376873016358,0.7103,2.2140159606933594,0.34183673469387754,0.868442186358072,0.7145471180237878,0.30940910395543286,0.9012738853503185,0.0,0.0,0.0,0.3333333333333333,
2304,0.8599027901887893,0.7078,2.102970600128174,0.3673469387755102,0.591405928836621,0.8150016818028927,0.38098607856263805,0.8761061946902655,0.0,0.0,0.0,0.0,
2305,0.8875646650791168,0.7049,2.079587936401367,0.3673469387755102,0.9066184515792268,0.7003211561621838,0.45472748147116765,0.8888888888888888,0.0,0.0,0.0,0.2222222222222222,
2306,0.9181446403264999,0.6993,2.1669507026672363,0.336734693877551,0.7502245960171158,0.7587027027027027,,,,,,,0.1
2307,0.940903028845787,0.692,2.233388900756836,0.29591836734693877,0.9422141945882966,0.6865938430983118,,,,,,,0.2
2308,0.948426702618599,0.6933,2.1910457611083984,0.29591836734693877,0.7772624124150577,0.7511177347242921,0.2748869756157969,0.9102112676056338,0.0,0.0,0.0,0.0,
2309,0.9488889008760453,0.6903,2.100707530975342,0.32142857142857145,0.7294888278064521,0.7677536231884058,0.2896242857878578,0.9116379310344828,0.0,0.0,0.0,0.0,
2310,0.94567112326622,0.6943,2.027284622192383,0.336734693877551,0.6071506635075345,0.8104611923509561,,,,,,,0.3
2311,0.9548087000846863,0.6923,2.017399311065674,0.336734693877551,0.5983484277303202,0.80992700729927,0.34901540005793336,0.8943533697632058,0.0,0.0,0.0,0.2222222222222222,
2312,0.9585771143436432,0.6896,1.8743810653686523,0.3673469387755102,0.7393773023704295,0.7563771854399541,0.2878836910159602,0.9111271676300579,0.0,0.0,0.0,0.375,
2313,1.0400493532419204,0.6725,1.8490828275680542,0.3673469387755102,1.0115867189785472,0.6724137931034483,0.39768625782170425,0.8746177370030581,0.0,0.0,0.0,0.1111111111111111,
2314,1.0617318451404572,0.665,1.8846790790557861,0.35714285714285715,0.8378728416620578,0.7270828983086239,0.2433293362142174,0.9235668789808917,0.0,0.0,0.0,0.2222222222222222,
2315,1.040551570057869,0.6755,1.870725393295288,0.3622448979591837,0.8092124978892314,0.7303113553113553,0.31593279904789395,0.8861111111111111,0.0,0.0,0.0,0.0,
2316,1.0903272092342378,0.664,1.8346080780029297,0.3826530612244898,0.9071288752603446,0.7003105590062112,0.30107330944803024,0.9055555555555556,0.0,0.0,0.0,0.2222222222222222,
2317,1.096085214614868,0.6667,1.7652568817138672,0.4030612244897959,0.9303140948659657,0.6838001214862941,0.3659322091511318,0.8849206349206349,0.0,0.0,0.0,0.1111111111111111,
2318,1.0859524309635162,0.6694,1.8035705089569092,0.3979591836734694,0.7912558390803702,0.7277486910994765,0.2524992964070314,0.9315286624203821,0.0,0.0,0.0,0.1111111111111111,
2319,1.1398937106132507,0.6569,1.6926230192184448,0.4030612244897959,0.871336625098445,0.7293423271500843,0.31454015857624734,0.9039772727272727,0.0,0.0,0.0,0.14285714285714285,
2320,1.1815797865390778,0.64,1.69158935546875,0.4030612244897959,0.848620635818462,0.7258812615955473,0.2979440105962883,0.8997289972899729,0.0,0.0,0.0,0.4444444444444444,
