round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean
2301,0.8084992438554763,0.7352,5.79519112110138,0.01588888888888889,0.6556202360659749,0.7952095808383234,,,,,,,0.3
2302,0.812777864933014,0.7215,4.562543320655823,0.020888888888888887,0.8706017696169562,0.7072966757265314,0.5180227244404,0.8257042253521126,0.3333333333333333,1.0,0.5,0.2222222222222222,
2303,0.8486134529113769,0.7138,3.918712282180786,0.024777777777777777,0.9137045466984398,0.7067703568161025,0.46898552642506397,0.8471337579617835,0.0,0.0,0.0,0.1111111111111111,
2304,0.8522773146629333,0.71,3.943708527088165,0.023,0.6427387689480547,0.7988563740329634,0.5198765826670704,0.8289085545722714,1.0,1.0,1.0,0.0,
2305,0.8729996532201767,0.7086,3.576272964477539,0.027777777777777776,0.8761450967926043,0.7183861902850261,0.5636033760176764,0.8277777777777777,0.0,0.0,0.0,0.2222222222222222,
2306,0.9175740838050842,0.7003,3.4759488105773926,0.017666666666666667,0.7808305587704117,0.7424864864864865,,,,,,,0.1
2307,0.9872984409332275,0.685,3.2989307641983032,0.012222222222222223,1.0585587679725714,0.653227408142999,,,,,,,0.3
2308,0.9885684072971344,0.6903,3.2307306289672852,0.01411111111111111,0.7336065943301523,0.7630402384500745,0.4383458348227219,0.852112676056338,0.5,1.0,0.6666666666666666,0.1111111111111111,
2309,0.9816029101610184,0.6921,3.2691006898880004,0.014444444444444444,0.7070352837389362,0.7710144927536232,0.49938596862143486,0.8318965517241379,0.6666666666666666,1.0,0.8,0.125,
2310,0.9977182358503341,0.6882,3.219694900512695,0.015444444444444445,0.7576883932066446,0.7665916760404949,,,,,,,0.1
2311,1.010449168086052,0.6841,3.123832619190216,0.017777777777777778,0.6543367082943773,0.7964963503649635,0.4966305479651592,0.8597449908925319,0.0,0.0,0.0,0.3333333333333333,
2312,1.0204670250415802,0.6816,2.929157388210297,0.027777777777777776,0.8572090641411507,0.7171109200343938,0.3892473070263174,0.8757225433526011,0.0,0.0,0.0,0.375,
2313,1.0384238213300705,0.6798,2.9092193722724913,0.024333333333333332,0.9052598481011402,0.698919197117859,0.41974857403962257,0.8608562691131498,1.0,1.0,1.0,0.0,
2314,1.0884466350078583,0.6672,2.802841317653656,0.023444444444444445,0.9120569591122446,0.7078722071413657,0.4557683297023652,0.8710191082802548,0.0,0.0,0.0,0.1111111111111111,
2315,1.064340054988861,0.6761,2.776387393474579,0.03088888888888889,0.8200439768996868,0.7378663003663004,0.5475175989998712,0.8166666666666667,0.0,0.0,0.0,0.1111111111111111,
2316,1.117225843667984,0.6673,2.6451247334480286,0.038,0.95158090603066,0.6876663708961845,0.5566080398029751,0.8083333333333333,0.0,0.0,0.0,0.2222222222222222,
2317,1.1793262183666229,0.6505,2.5592310428619385,0.035555555555555556,0.9560943867826306,0.6834326422262196,0.4485412929108534,0.8558201058201058,0.5,1.0,0.6666666666666666,0.1111111111111111,
2318,1.1851370275020598,0.6487,2.5632609128952026,0.030333333333333334,0.9157672077346449,0.6889576392194193,0.4288960949630494,0.8598726114649682,0.0,0.0,0.0,0.1111111111111111,
2319,1.2001458406448364,0.651,2.511640179157257,0.034444444444444444,0.8154066948240027,0.7403035413153457,0.4399588020603088,0.8539772727272728,0.0,0.0,0.0,0.0,
2320,1.1880700886249542,0.6502,2.54885812997818,0.03233333333333333,0.8280879897039543,0.7374768089053804,0.2957243469510944,0.8997289972899729,0.0,0.0,0.0,0.3333333333333333,
2321,1.1972828686237336,0.641,2.589124822616577,0.02411111111111111,0.8070119795824657,0.7445459157787925,0.29150810886204725,0.9010840108401084,0.0,0.0,0.0,0.2222222222222222,
