round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc
2001,1.195736163854599,0.5865,2.331594228744507,0.22711111111111112,0.8487958817857841,0.7202592515157851,0.4080509153050436,0.8697183098591549
2002,1.1702746152877808,0.6,3.204769217967987,0.028777777777777777,0.7533218540517104,0.7493138151875571,0.30618674037562815,0.9171974522292994
2003,1.1223891973495483,0.6104,1.8657601833343507,0.42488888888888887,0.5875763471704759,0.8173562058526741,0.3360412553641414,0.8918387413962635
2004,1.2625889658927918,0.5537,3.2718767881393434,0.014666666666666666,0.8270179600313168,0.7213970293054998,0.3167738119761149,0.9027777777777778
2005,1.5178957164287568,0.4906,3.348819649219513,0.11266666666666666,0.681254545746067,0.7730398899587345,,
2006,1.399246871471405,0.5193,3.552996277809143,0.01011111111111111,0.7440783590454705,0.7622336227308603,,
2007,1.293067705631256,0.5468,1.952475619316101,0.40144444444444444,0.6739726253797684,0.7846497764530551,0.20682229101657867,0.9366197183098591
2008,1.0455175727605819,0.6449,1.496516329050064,0.5647777777777778,0.4939646642331196,0.8445652173913043,0.260025452437072,0.927801724137931
2009,1.283811914920807,0.5309,3.002825081348419,0.024777777777777777,0.797601193310367,0.7482504604051565,,
2010,1.0740894675254822,0.6207,1.547453761100769,0.5256666666666666,0.6145855362223883,0.8245255474452555,0.25555707093579305,0.9162112932604736
2011,1.1145665884017943,0.6109,0.769597715139389,0.7571111111111111,0.7141294021017404,0.766122098022356,0.2968418176119038,0.9089595375722543
2012,1.097075492143631,0.6238,2.4197880625724792,0.24544444444444444,0.7672788785042924,0.7472979927946475,0.3612968161565448,0.8837920489296636
2013,1.2666165590286256,0.5716,2.09093576669693,0.3595555555555556,0.6682274342112213,0.7928586343704322,0.2487056175614618,0.9363057324840764
2014,1.3080238163471223,0.5663,2.080073356628418,0.46755555555555556,0.6845416188881401,0.7898351648351648,0.3136195434464349,0.9138888888888889
2015,1.0698126196861266,0.6368,1.7539225161075591,0.48733333333333334,0.7050627431011666,0.774622892635315,0.2992866224712796,0.9222222222222223
2016,0.9727695375680924,0.6657,1.483844256401062,0.5444444444444444,0.7532854246916213,0.750370919134427,0.27480664801976035,0.9232804232804233
2017,1.0307911932468414,0.6448,2.027064913511276,0.35944444444444446,0.7564834218005916,0.7641599238457877,0.20809044997403575,0.9394904458598726
2018,1.1163295745849608,0.6215,0.5347140401601791,0.8434444444444444,0.6326122437470277,0.8080382237211917,0.24101083801466633,0.928409090909091
2019,0.9969547182321549,0.6508,3.2941516280174254,0.035555555555555556,0.5458104468031971,0.8325602968460112,0.21347329192126024,0.9336043360433605
2020,1.271417635679245,0.58,1.229926699399948,0.6398888888888888,0.5741168472033235,0.8242009132420092,0.20243408355286452,0.9376693766937669
2021,1.1351550102233887,0.6186,0.6061558336019516,0.8203333333333334,0.6340231499416911,0.8029850746268656,0.2548481549254094,0.9188218390804598
2022,1.095442885160446,0.6247,1.7525457382202148,0.49744444444444447,0.5826438533754641,0.816888339004021,0.18923079559635017,0.9336043360433605
2023,1.038309422135353,0.6474,0.8864808917045593,0.7538888888888889,0.5258819211528026,0.8506584477444662,0.19946750767633947,0.9454225352112676
2024,1.1625998318195343,0.6,1.4573135793209075,0.5907777777777777,0.6450870895006063,0.7913434054716211,,
2025,1.0994585543870925,0.6292,1.2985108137130736,0.6535555555555556,0.773357409066945,0.752479815455594,0.19523679247069045,0.9454148471615721
2026,1.1061811983585357,0.6196,1.4874964892864226,0.5845555555555556,0.7290431742066169,0.7626073668124572,,
2027,1.257182592153549,0.5595,2.167102587223053,0.3648888888888889,0.7296620285956358,0.7809059736509655,,
2028,0.9126036435365676,0.6907,1.5385813474655152,0.5547777777777778,0.7093897753701865,0.7717933373229603,,
2029,1.087426781654358,0.6238,2.9803295731544495,0.13266666666666665,0.7769622497481478,0.7524972253052165,,
2030,1.142120260000229,0.5981,1.5617561757564544,0.5175555555555555,0.6933190997737395,0.7790401567091088,,
2031,1.2025923371315002,0.5858,1.9523747861385345,0.4147777777777778,0.7546831639261046,0.7581276929103016,0.20047134580746503,0.948943661971831
2032,1.0499832332134247,0.6432,1.7184652447700501,0.48444444444444446,0.7003508790253806,0.784424160031074,,
2033,0.9676091849803925,0.6772,1.5836761891841888,0.5696666666666667,0.45282099819973687,0.8640403555128513,0.1904911439270185,0.943089430894309
2034,0.9416293889284134,0.6836,0.7735349088907242,0.7682222222222223,0.812873470340167,0.744390857622143,0.2692497872589716,0.9216757741347905
2035,1.103538778424263,0.6211,0.6187942862510681,0.8171111111111111,0.6685042951349951,0.7879518302574193,0.2010954912555845,0.9434984520123839
2036,1.1190974563360214,0.6152,3.049354445934296,0.060333333333333336,0.7798465173317457,0.7504386820042893,0.17255792733590314,0.9554140127388535
2037,1.0181210190057755,0.6547,0.4495832249522209,0.8631111111111112,0.6092950856590705,0.8097838452787258,0.16790215444920187,0.959349593495935
2038,1.0369823068380355,0.6532,1.0624518305063249,0.7067777777777777,0.6479616153980086,0.7987494210282539,0.2204194371857919,0.9366391184573003
2039,0.9547849982976914,0.6739,1.5170708298683167,0.5661111111111111,0.680163193811652,0.7861035422343324,,
2040,1.09396850168705,0.6249,1.2642511665821075,0.6315555555555555,0.6787005103481022,0.7873320537428024,0.17247607575118704,0.9525745257452575
2041,0.9603934735059738,0.6776,1.6733236134052276,0.5228888888888888,0.6856049691656452,0.7857633015531293,0.2755591591199239,0.9194444444444444
2042,0.9527313530445098,0.6638,1.8169479489326477,0.45566666666666666,0.6863514339297038,0.7844472600570161,,
2043,0.9037318408489228,0.6879,0.3082716852426529,0.9017777777777778,0.5219719494028036,0.8409516172146485,0.25114719706066585,0.9333333333333333
2044,1.041312575340271,0.6454,3.5742766499519347,0.029,0.625547073482462,0.8005059021922428,,
2045,1.0526767015457152,0.6412,2.084137511253357,0.36833333333333335,0.7351606871376856,0.7626206384558277,0.23277844654189217,0.9201388888888888
2046,1.2120093643665313,0.6017,1.8282665491104126,0.4736666666666667,0.5374499451518059,0.8344,,
2047,0.9885646879673005,0.6742,0.560770557820797,0.8405555555555555,0.5635509091544327,0.8303406998158379,0.24196230055707874,0.9228650137741047
2048,1.233202064037323,0.6105,2.3303678750991823,0.3338888888888889,0.718019308499004,0.781746773891902,,
2049,0.9607502907514572,0.6622,0.7507953494787216,0.792,0.4999952733761548,0.852406103286385,0.1916168252347221,0.9419014084507042
2050,1.0020745009183885,0.6657,2.3267173767089844,0.39811111111111114,0.7570528272539377,0.7636666666666667,,
2051,1.2102324545383454,0.599,1.5552550971508026,0.5878888888888889,0.5687365409244494,0.8270691723310676,0.18473357293340895,0.9548611111111112
2052,1.0918246746063232,0.6286,0.5662468388676644,0.8387777777777777,0.6877982065013277,0.7834946510443199,0.27609888626117857,0.9203539823008849
2053,0.9718107789754867,0.6809,1.0015643209218978,0.7361111111111112,0.3316258495237215,0.9121163166397415,0.25581368229804785,0.9250764525993884
2054,0.9025941073894501,0.6911,0.33646810352802276,0.9054444444444445,0.4895731776919547,0.8623928372518598,0.22318502824748535,0.9404283801874164
2055,0.8845005750656127,0.7082,1.3541019797325133,0.6411111111111111,0.3759137993751275,0.8966142684401451,,
2056,1.0923431903123855,0.6281,1.6266712486743926,0.5018888888888889,0.7565045054490218,0.75813044250933,0.20163825002445537,0.9394904458598726
2057,0.8857463479042054,0.6971,1.026381117105484,0.7006666666666667,0.7668676021990558,0.7570621468926554,0.14235127076601525,0.9585987261146497
2058,0.9423731148242951,0.6895,0.5281753718852997,0.8482222222222222,0.3736076954770365,0.90143100010226,,
2059,0.923756867647171,0.6874,0.5205091148614883,0.8513333333333334,0.6792873482805726,0.7861271676300579,0.256708798130613,0.9266521423384169
2060,0.9083597749471665,0.7009,1.0222221344709397,0.7134444444444444,0.43935340647820476,0.8692056900885354,,
2061,1.0977606564760207,0.6576,0.5761912956833839,0.8352222222222222,0.5045409030644701,0.8471490177287974,,
2062,1.2203146934509277,0.6131,3.8158784747123717,0.034444444444444444,0.751773837176621,0.7660114140773621,,
2063,1.1067364692687989,0.6294,0.38825955539941787,0.881,0.6155000631698531,0.790713476783692,0.19596374034881592,0.9583333333333334
2064,0.9057322025299073,0.6974,1.0952040165662766,0.7192222222222222,0.5764565138774348,0.8386947465864383,,
2065,0.9397759467363358,0.6863,0.5339996039867401,0.8561111111111112,0.568432198624665,0.8265039232781168,0.2604362806048962,0.9311926605504587
2066,0.9032487511634827,0.6855,0.6040914356708527,0.8357777777777777,0.653428729188738,0.8073354908306365,0.18150161667044756,0.9490445859872612
2067,0.9556119114160537,0.6807,1.9580235421657561,0.4563333333333333,0.696263153414287,0.7828122387560609,,
2068,0.9731052666902542,0.685,0.3596918985247612,0.8962222222222223,0.4164483095006151,0.8762142658895365,0.18695651146636647,0.947452229299363
2069,1.0384741842746734,0.6386,1.4018892407417298,0.5613333333333334,0.7476442245191125,0.757020757020757,0.1939695804891452,0.9454225352112676
2070,1.1847935378551484,0.6264,1.637251514196396,0.5401111111111111,0.6288694585064473,0.8057562620423893,,
2071,0.9428411275148392,0.6826,1.1035548120737075,0.7063333333333334,0.43342440657874604,0.8733954190787818,,
2072,0.9878264755010605,0.6717,0.9035702645778656,0.7502222222222222,0.8590700824567876,0.7243353783231083,0.2186884917260704,0.9375975039001561
2073,0.8780932366847992,0.6946,1.5126729607582092,0.6021111111111112,0.5865629274643795,0.8246620237607538,,
2074,0.9078471273183822,0.6955,0.4539527460932732,0.8784444444444445,0.5478584685153065,0.8341548274862279,0.21002712707062757,0.9328558639212176
2075,0.8402840197086334,0.7224,0.7506083250045776,0.8052222222222222,0.4984598219974073,0.8585662211421629,0.1336538116833207,0.9633757961783439
2076,0.9897503584623337,0.6881,0.6440053552389144,0.8501111111111112,0.5951992742091702,0.8396178984414279,0.1678004904111293,0.9506688963210702
2077,0.9305617719888687,0.6892,1.7214378118515015,0.5117777777777778,0.7414873687338516,0.7668261018107277,,
2078,0.9665187120437622,0.6796,1.5821080565452577,0.5711111111111111,0.5846212768216886,0.8211864406779661,,
2079,1.134448194503784,0.6416,0.8695213049650192,0.7634444444444445,0.5484025861783108,0.8349988380199861,,
2080,1.3267721295356751,0.6104,1.2829063177108764,0.659,0.6188360172159532,0.8164119740422859,0.26219387120063153,0.9220183486238532
2081,1.1295669436454774,0.6057,0.8162661731243134,0.7726666666666666,0.6674307976732691,0.7962985949714768,0.26256953463081484,0.9228650137741047
2082,0.896342608332634,0.6965,0.5338706225156784,0.8521111111111112,0.6607586800085673,0.7971078001752848,0.14925542711072667,0.9570063694267515
2083,0.9524978578090668,0.7037,0.39902779906988145,0.8942222222222223,0.5441670771024913,0.8434392043631698,0.184078438327764,0.9519368723098995
2084,1.0173536330461501,0.6573,1.4683549225330352,0.5726666666666667,0.7010271741856537,0.7847354396650171,0.16432633702184113,0.9507042253521126
2085,1.015975573658943,0.667,1.2944610595703125,0.6516666666666666,0.38911239902033107,0.8856376493538162,,
2086,0.9274431347846985,0.6953,1.0125699490308762,0.7244444444444444,0.5405850083778625,0.8437754271765663,,
2087,0.9291464626789093,0.6999,0.2902310349047184,0.9191111111111111,0.3590475775172408,0.903852951572994,0.20403686991877065,0.9395099540581929
