round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc
2001,1.1715731620788574,0.5943,2.775524353981018,0.11377777777777778,0.8487958817857841,0.7202592515157851,0.4740926757664748,0.829225352112676
2002,1.2340612649917602,0.5751,3.7085257053375242,0.0014444444444444444,0.7353181612268022,0.7552607502287283,0.3868543088056479,0.8869426751592356
2003,1.1170168817043304,0.6196,3.1784449577331544,0.028333333333333332,0.55689817487572,0.8200470904809957,0.4567437416918744,0.8436578171091446
2004,1.1952580392360688,0.5979,3.07137051820755,0.028666666666666667,0.8298244211315774,0.7203934162986753,0.4295102728737725,0.8555555555555555
2005,1.4777433693408966,0.4877,3.4256022214889525,0.022555555555555554,0.7434533003459255,0.7573197091766556,,
2006,1.3960098326206207,0.5402,4.678651452064514,0.0008888888888888889,0.6318036774151327,0.7949881610102605,,
2007,1.3969378829002381,0.5122,2.585321772098541,0.16,0.7208040240269304,0.7749627421758569,0.46478499283253305,0.8485915492957746
2008,1.0610511124134063,0.637,2.5380290150642395,0.2797777777777778,0.480837988966833,0.8536231884057971,0.40580300113250467,0.8663793103448276
2009,1.214416241645813,0.575,3.4291108727455137,0.0036666666666666666,0.7810768852082405,0.7478821362799264,,
2010,1.0608358800411224,0.6334,2.8904192090034484,0.1648888888888889,0.5841631704481849,0.830948905109489,0.38367263473339636,0.8907103825136612
2011,1.1756487011909484,0.5907,1.9439104557037354,0.3377777777777778,0.7608889525515468,0.7540842648323302,0.3723044281750056,0.8764450867052023
2012,1.133739072084427,0.614,3.048608350753784,0.08322222222222223,0.7719592702140283,0.7509006690684509,0.37598128548455895,0.8883792048929664
2013,1.421978098154068,0.5286,3.6031541228294373,0.008666666666666666,0.7385937177324673,0.767801211108791,0.3783800507047374,0.8710191082802548
2014,1.2524032890796661,0.5748,2.862118589878082,0.2511111111111111,0.6242552564066627,0.80242673992674,0.47101786533991497,0.8611111111111112
2015,1.1453207015991211,0.6167,2.688614535331726,0.21122222222222223,0.7510675123653903,0.7679680567879326,0.42033745447794596,0.8555555555555555
2016,1.0231307327747345,0.6482,2.613946855068207,0.24866666666666667,0.7305911650268024,0.756953496254732,0.3556009491600057,0.8902116402116402
2017,1.094278585910797,0.6299,2.994850587844849,0.10122222222222223,0.7598877623393557,0.7541646834840552,0.3604035472414296,0.8805732484076433
2018,1.2050543189048768,0.5953,2.343047332763672,0.3615555555555556,0.6615646714831485,0.790893760539629,0.3591730853881348,0.8892045454545454
2019,1.0703276187181472,0.6239,3.4199745655059814,0.035777777777777776,0.5577352700378324,0.8283858998144712,0.21519832688618482,0.9254742547425474
2020,1.2188782036304473,0.5861,2.33239483833313,0.34755555555555556,0.599210189796232,0.8307965499746321,0.25583347476271756,0.9119241192411924
2021,1.1098885774612426,0.6251,2.247532320022583,0.35244444444444445,0.6232256989079724,0.8092868988391376,0.279195725104247,0.9094827586206896
2022,1.2125228703022004,0.5893,3.428550899028778,0.06577777777777778,0.5885095117337704,0.814104546860501,0.23367576773573712,0.9308943089430894
2023,0.9939441502094268,0.6652,2.405271553993225,0.30777777777777776,0.5230635502619648,0.8481367329784253,0.3495474957244497,0.8873239436619719
2024,1.0860513985157012,0.6219,3.1744743824005126,0.17733333333333334,0.6265865501796727,0.7878726010616578,,
2025,1.1293347418308257,0.6224,3.427147829532623,0.07577777777777778,0.7247739925791511,0.7607843137254902,0.3592861577152685,0.8766375545851528
2026,1.0624456793069839,0.6302,2.5122791051864626,0.2698888888888889,0.7118450196919932,0.767589137508563,,
2027,1.1509322643280029,0.6005,3.7332807898521425,0.025666666666666667,0.7126637997394476,0.7852373217830716,,
2028,0.9044919282197952,0.6921,2.9844161748886107,0.1971111111111111,0.7290419041813193,0.758428086973868,,
2029,1.1095513731241227,0.6216,4.250002837181091,0.0077777777777777776,0.751768698235104,0.759632154748692,,
2030,1.1584918022155761,0.6086,3.2335975527763368,0.07955555555555556,0.6415266116148811,0.8023506366307541,,
2031,1.15343679189682,0.5994,3.2436936378479,0.15711111111111112,0.7429166553951319,0.7600861731296514,0.3693077673374767,0.8855633802816901
2032,1.0516570121049882,0.6448,3.120380330085754,0.148,0.7296290346594037,0.7785977859778598,,
2033,1.0329183489084244,0.6519,3.251831793785095,0.18511111111111112,0.5048067970199136,0.8541916886860437,0.22589885627189626,0.9227642276422764
2034,0.9708194434642792,0.6731,2.326364076137543,0.26622222222222225,0.8167785021288386,0.7418746068358146,0.3524450049048565,0.9016393442622951
2035,1.0960918724536897,0.6134,1.8173921585083008,0.43366666666666664,0.7183773691545343,0.7738093853047548,0.3090008786495994,0.9047987616099071
2036,1.1307878255844117,0.6202,4.253668022155762,0.0003333333333333333,0.6866085057132866,0.7767596022616494,0.337706335600774,0.893312101910828
2037,1.0097862392663957,0.6524,2.134636569023132,0.38366666666666666,0.6258574541789544,0.8027303754266212,0.22039162918804137,0.9295392953929539
2038,0.943800973892212,0.6815,3.8653180599212646,0.024888888888888887,0.5785583455345045,0.8182028716998611,0.40720759947930485,0.8898071625344353
2039,0.9181717842817306,0.6791,3.2740843892097473,0.09311111111111112,0.6431588810074997,0.7942779291553134,,
2040,1.0497664302587508,0.641,3.6981078505516054,0.025222222222222222,0.6084146801089142,0.8107485604606526,0.23788024961625334,0.9159891598915989
2041,1.0288560450077058,0.6539,3.46595504283905,0.127,0.7239115076039033,0.7702589189604797,0.40911349323060775,0.875
2042,0.987656968832016,0.6553,3.146218144893646,0.08144444444444444,0.6906793730538179,0.7722521381057966,,
2043,0.9040779381990433,0.6908,1.5511435449123383,0.5167777777777778,0.5020326005483623,0.8495054798182304,0.3178363775129372,0.9011299435028248
2044,0.9854723811149597,0.6637,4.518096375465393,0.008555555555555556,0.6591361227566235,0.7993254637436762,,
2045,1.0796939700841903,0.627,3.2722121238708497,0.12011111111111111,0.6700996970529678,0.7839643652561247,0.44863776365915936,0.8645833333333334
2046,1.2074667274951936,0.5987,3.719019889831543,0.08277777777777778,0.5439225926518441,0.8322,,
2047,1.0286903917789458,0.6598,2.6531301617622374,0.27555555555555555,0.5453066003901633,0.8344843462246777,0.5169778883292984,0.8319559228650137
2048,1.2584863662719727,0.6035,3.519778788089752,0.10877777777777778,0.7164515614543024,0.7858612305965962,,
2049,0.9678488850593567,0.6662,2.586833953857422,0.338,0.5177958108344828,0.840962441314554,0.34022795188594873,0.8996478873239436
2050,0.9900924533605575,0.6674,3.8203874111175535,0.13311111111111112,0.7400508837501208,0.7703333333333333,,
2051,1.2421804368495941,0.5835,3.3406694769859313,0.121,0.6058062066267081,0.8102758896441423,0.37293394406636554,0.8854166666666666
2052,1.0966855823993682,0.6286,2.0807719469070434,0.41333333333333333,0.7347201110982069,0.7664289353031075,0.3896665958762755,0.887905604719764
2053,1.0004527509212493,0.677,2.7833176374435427,0.2368888888888889,0.32568809158004736,0.9143780290791599,0.31047665161459453,0.9067278287461774
2054,0.925508564710617,0.6831,1.9736050903797149,0.4852222222222222,0.45011500689794337,0.8713015176830966,0.267322063685421,0.9190093708165997
2055,0.8762976825237274,0.7111,3.6161723732948303,0.14933333333333335,0.3848689956525217,0.8903667875856509,,
2056,1.0858080446720124,0.637,2.9933338522911073,0.09422222222222222,0.760956031964307,0.750133285942776,0.3670130732712472,0.893312101910828
2057,0.9053676307201386,0.6895,2.3219056248664858,0.34155555555555556,0.7594305231970807,0.7666495463105633,0.29454584068553463,0.9012738853503185
2058,0.8950407385826111,0.7017,2.4158543705940247,0.39466666666666667,0.35910410927792413,0.9026224349797184,,
2059,0.9300874650478363,0.6801,2.0973812699317933,0.40744444444444444,0.7074950122861714,0.7770796682583564,0.3635478046768025,0.8852578068264343
2060,0.9045795947313309,0.6998,2.9000643372535704,0.20722222222222222,0.4452240397384455,0.8644711790966386,,
2061,1.0602522671222687,0.6581,2.1897722661495207,0.45455555555555555,0.5335434565974813,0.8481073310972688,,
2062,1.241137731075287,0.6155,5.065043973922729,0.0003333333333333333,0.7246887150516447,0.7710843373493976,,
2063,1.0534916251897812,0.6394,1.4182349622249604,0.5716666666666667,0.6385078411747618,0.7941109852774632,0.35616151491800946,0.90625
2064,0.9214301913976669,0.6962,2.9389458179473875,0.22566666666666665,0.6235951608776688,0.817171950937283,,
2065,0.9153706341981888,0.6892,2.132161873579025,0.456,0.5649783625458258,0.8275937227550131,0.3237999873606072,0.8944954128440367
2066,0.912153685092926,0.6901,2.311536765098572,0.3877777777777778,0.6464400422225878,0.8030204962243798,0.33483944766840357,0.8996815286624203
2067,1.0732558995485306,0.6629,4.421083950996399,0.05633333333333333,0.7009934421975643,0.7861561611770607,,
2068,0.9744164258241653,0.6824,2.140350413322449,0.4197777777777778,0.380619520714903,0.8870385789619761,0.28988078654192057,0.8996815286624203
2069,1.0370969712734222,0.6388,2.247996520996094,0.28933333333333333,0.7774589945669887,0.7484737484737485,0.3538927498837592,0.8838028169014085
2070,1.1540863931179046,0.6261,3.8511796832084655,0.04788888888888889,0.563699805551641,0.8315751445086705,,
