round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc
2001,2.357713294029236,0.1624,2.7632145404815676,0.001,0.8487958817857841,0.7202592515157851,0.4907692612057001,0.8221830985915493
2002,5.970353007316589,0.1021,5.448181509971619,0.002111111111111111,0.8835688710130908,0.7090576395242452,0.4172042342507915,0.8598726114649682
2003,21.755330657958986,0.0999,27.80170488357544,0.0,0.9917238728189324,0.6794483686511941,0.6991035016354323,0.7413962635201573
2004,17.005973386764527,0.0993,9.55017442703247,0.011333333333333334,1.195149690032436,0.6025692492974709,0.7261124160554674,0.7555555555555555
2005,18.41027698516846,0.082,2.372211241722107,0.41788888888888887,1.1465824869567318,0.6140695617999608,,
2006,11.606511354446411,0.1002,5.217042398452759,0.15088888888888888,1.3253648678148084,0.5670876085240726,,
2007,15.863483905792236,0.0926,1.0181382477283478,0.7387777777777778,1.311400190476926,0.5779930452061599,0.8411015456830951,0.7235915492957746
2008,16.64985227584839,0.1024,9.312084197998047,0.10344444444444445,1.391179302421169,0.5460144927536232,0.8832030286049021,0.6928879310344828
2009,9.917211008071899,0.1075,8.37185091972351,0.026444444444444444,1.392940370878462,0.5648250460405156,,
2010,10.658713483810425,0.1026,10.079031562805175,0.008,1.4339199545783718,0.5471532846715328,0.9144102510858755,0.6721311475409836
2011,8.555763387680054,0.0888,3.2850587964057922,0.24833333333333332,1.620716250978045,0.4886787044998567,0.8403598242412412,0.7145953757225434
2012,6.590396118164063,0.1074,3.869869959354401,0.17055555555555554,1.648871630200147,0.4791559444158518,1.0252775070499571,0.6422018348623854
2013,5.45635302066803,0.1079,3.888047158718109,0.093,1.5796275398855195,0.5130507412821048,0.851505249928517,0.7133757961783439
2014,4.03552610874176,0.1031,5.002580380439758,0.005333333333333333,1.6586988956800528,0.48878205128205127,1.0582282543182373,0.6555555555555556
2015,3.0067288160324095,0.1022,4.324628281593323,0.006555555555555556,1.6452279210672405,0.5073203194321206,1.059702616267734,0.675
2016,2.6602723360061646,0.1238,3.285602879524231,0.024666666666666667,1.681043304706236,0.47190277069294173,0.9054550440223129,0.6944444444444444
2017,2.721186888217926,0.1048,3.2019606709480284,0.02788888888888889,1.797657439335365,0.4643027129938125,0.9334590169274883,0.6831210191082803
2018,2.710425877571106,0.088,3.456047570705414,0.010444444444444444,1.4855367442474665,0.5449690837549185,1.0230071834542536,0.6443181818181818
