round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc
1301,0.4151208082325438,0.8495396439225261,10.610330695779915,0.0014248892761199448,0.15701992342569074,0.9509448368009162,1.2892371896504238,0.549203373945642
1302,0.4029338451532217,0.8525571039261367,10.66752580495981,0.001669933928701082,0.17602412374599422,0.9431880860452289,1.3339690440474545,0.5451505016722408
1303,0.41128004667086476,0.8500124652906133,9.927308596097506,0.0017243882959413345,0.1621220105182111,0.9501628796550671,1.2541526871527027,0.5497005988023952
1304,0.4200316504535512,0.853743455722428,7.854896288651687,0.002187250417483482,0.21180863811835032,0.9321533923303835,1.3019503713385459,0.5398773006134969
1305,0.40853776177789414,0.8523593786267548,8.192288879655365,0.002486749437304872,0.18252276532067965,0.9457446346166004,1.1649239749897944,0.5748898678414097
1306,0.41459973220132357,0.8511730268304635,7.931239254454262,0.002205401873230233,0.18612169608242032,0.9477709382577877,1.1068501890644749,0.567191844300278
1307,0.40722045582583827,0.8513105748648161,8.738682771340395,0.0018877513976620925,0.20330856106902576,0.9395098209629759,1.270112927481349,0.5823095823095823
1308,0.40919337466231775,0.8479664382796179,8.691203149974855,0.0016154795614608292,0.19157222843482033,0.9419844568949937,1.1071022641721857,0.5555555555555556
1309,0.41043232954465425,0.8507775762316997,8.028669027181772,0.0021509475059899802,0.18790891898390547,0.9404163675520459,1.156596907173715,0.5492682926829269
1310,0.40569478808305204,0.8545773406806908,8.529727715712328,0.0017425397516880855,0.18734922806864376,0.9409644757164922,1.1463524372740226,0.5340909090909091
1311,0.4139456354145311,0.849101209563027,8.215816253270859,0.001715312568067959,0.1840821364408443,0.9442381768792305,1.1243860150764142,0.5545657015590201
1312,0.417616594550956,0.8397651367313429,7.876615075983553,0.002160023233863356,0.2214323660691755,0.9407079646017699,1.1733172318817657,0.5502186213991769
1313,0.407604544590681,0.8541045193126037,8.106640783130613,0.0016064038335874538,0.17248665285110473,0.9470571808510638,1.173847437890108,0.5557851239669421
1314,0.4107873157048837,0.8502187873421422,7.734793296227088,0.001960357220649096,0.18168644893155605,0.945925925925926,1.159943500146043,0.5668358714043993
1315,0.4400154194261274,0.8484650499041462,5.605263241335877,0.005245770710811007,0.15202942412259177,0.949587136027814,1.16677407473171,0.5721703011422637
