round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean,DACC
1001,0.44295256924733784,0.8443214153692735,,,0.24435973186936383,0.9234620818695586,,,,,,,0.0,
1002,0.4428123124597365,0.843977545283392,,,0.25695969373793826,0.9309469098319747,,,,,,,0.06666666666666667,
1003,0.4424141092520011,0.8442354478478031,,,0.24080913392314718,0.925021483065057,,,,,,,0.0,
1004,0.4424141092520011,0.8442354478478031,,,0.21510490524869263,0.9360572346501665,,,,,,,1.0,
1005,0.44187494485001816,0.8446308984465669,,,0.26278787711853124,0.9271390374331551,,,,,,,0.03333333333333333,
1006,0.44187494485001816,0.8446308984465669,,,0.2163034835727954,0.9289581624282198,,,,,,,1.0,
1007,0.4414805847040394,0.8446910757115962,,,0.22150800790144048,0.9260505028275715,,,,,,,0.0,
1008,0.4414688459875291,0.8445449309250965,,,0.2552930082297987,0.9267555555555556,,,,,,,0.06666666666666667,
1009,0.4414688459875291,0.8445449309250965,,,0.2679163287041712,0.9193300553165334,,,,,,,1.0,
1010,0.4415591076800698,0.8446223016944199,,,0.2661181636445244,0.9171357098186367,,,,,,,0.03333333333333333,
1011,0.441683736809513,0.8441666738306268,,,0.29916460869662276,0.9152736807604064,,,,,,,0.03333333333333333,
1012,0.442259205276506,0.8445019471643613,,,0.27752039955664565,0.9195126136948687,,,,,,,0.06666666666666667,
1013,0.44219773864014106,0.8444675601557732,,,0.2590016498311305,0.9202599873176919,,,,,,,0.0,
1014,0.44165527742159993,0.8445105439165084,,,0.22257030257443902,0.9338283059020103,,,,,,,0.0,
1015,0.4415160957397076,0.8440377225484212,,,0.22035101026876427,0.9283967655642024,,,,,,,0.03333333333333333,
1016,0.4413876176664704,0.8446051081901258,,,0.25520575032881704,0.9215307927319505,,,,,,,0.0,
1017,0.44117773102040875,0.8446137049422728,,,0.2306003684640138,0.9238440616500453,,,,,,,0.0,
1018,0.4413281862150159,0.8445449309250965,,,0.19433281549071868,0.9366783362424627,,,,,,,0.0,
1019,0.4413281862150159,0.8445449309250965,,,0.2648512844984864,0.9227679950571517,,,,,,,1.0,
1020,0.4415890907770709,0.8445277374208024,,,0.20004434686646572,0.940578328566889,,,,,,,0.0,
1021,0.44106377739655345,0.8451724938318304,,,0.22915965298126484,0.9257722701149426,,,,,,,0.0,
1022,0.4407611921952482,0.8450091555410366,,,0.19888646614616648,0.9408720511206756,,,,,,,0.0,
1023,0.4410410748239149,0.8445449309250965,,,0.2825083732280001,0.9190388735843281,,,,,,,0.0,
1024,0.4410410748239149,0.8445449309250965,,,0.24352636590802654,0.9310708352650287,,,,,,,1.0,
1025,0.4414630780617396,0.8443386088735676,,,0.33957151534608027,0.8995297805642634,,,,,,,0.0,
1026,0.4413207300138055,0.8443729958821558,,,0.2588901428477083,0.9272116050962204,,,,,,,0.03333333333333333,
1027,0.4409875911578797,0.8443987861385969,,,0.19817851944743023,0.935635988632788,,,,,,,0.03333333333333333,
1028,0.4409875911578797,0.8443987861385969,,,0.2144223437595236,0.9368067226890756,,,,,,,1.0,
1029,0.4404536070008027,0.8449231880195662,,,0.27803754705670763,0.9181054965943292,,,,,,,0.06666666666666667,
1030,0.440521927779181,0.8450177522931837,,,0.21320320199602927,0.9374805598755832,,,,,,,0.0,
1031,0.440544114693215,0.8451467035753892,,,0.2201250255624128,0.9308844011142061,,,,,,,0.06666666666666667,
1032,0.4405555245384835,0.8453702191312122,,,0.2558509517971766,0.9216240766018949,,,,,,,0.03333333333333333,
1033,0.4405555245384835,0.8453702191312122,,,0.20741903633755449,0.937944184434044,,,,,,,1.0,
1034,0.44102284168465095,0.845310041866183,,,0.21912546253415865,0.9388852672750978,,,,,,,0.03333333333333333,
1035,0.44081097436055805,0.8450263490453307,,,0.18906080387678686,0.9403921568627451,,,,,,,0.0,
1036,0.44053928619414046,0.8451638970796833,,,0.2061431258817708,0.936046511627907,,,,,,,0.03333333333333333,
1037,0.44044089147396254,0.8452498646011537,,,0.23254880756585827,0.9286276981250985,,,,,,,0.0,
1038,0.44049156025836345,0.845310041866183,,,0.2478209020915215,0.9230571874093414,,,,,,,0.0,
1039,0.44049156025836345,0.845310041866183,,,0.21403241366009382,0.9334705075445816,,,,,,,1.0,
1040,0.43998706693712036,0.8455851379348882,,,0.2584162064445103,0.9245300837660231,,,,,,,0.0,
1041,0.44036306257833513,0.8454819769091237,,,0.3053609956492137,0.9163981958762887,,,,,,,0.0,
1042,0.4404261249460672,0.8456109281913293,,,0.2622940732235764,0.9192497666459241,,,,,,,0.0,
1043,0.4397815936490109,0.8457226859692408,,,0.23054509774167103,0.9296147625059177,,,,,,,0.03333333333333333,
1044,0.4395214095711708,0.8457054924649468,,,0.4595442671032974,0.92,,,,,,,0.03333333333333333,
1045,0.4395214095711708,0.8457054924649468,,,0.25042553895828695,0.926563697514644,,,,,,,1.0,
1046,0.43950914421625303,0.8456367184477704,,,0.25147424399629026,0.9246168282765093,,,,,,,0.0,
1047,0.4400626606585687,0.8453444288747711,,,0.21660356314449628,0.9374610106051154,,,,,,,0.0,
1048,0.4400626606585687,0.8453444288747711,,,0.24773825734351776,0.9286750094625283,,,,,,,1.0,
1049,0.4393952964690694,0.8456023314391823,,,0.26886352525965923,0.9191238416175231,,,,,,,0.0,
1050,0.4392040425486732,0.8454389931483886,,,0.2163561779398802,0.9358132961141568,,,,,,,0.0,
1051,0.4388543730765058,0.8455163639177119,,,0.23210691708763795,0.9325469347067619,,,,,,,0.03333333333333333,
1052,0.4388543730765058,0.8455163639177119,,,0.22057067847217116,0.9267436688446812,,,,,,,1.0,
1053,0.4390295104760873,0.8455851379348882,,,0.271909103213423,0.9155333937745542,,,,,,,0.0,
1054,0.4390295104760873,0.8455851379348882,,,0.25050347869121026,0.9211761025961839,,,,,,,1.0,
1055,0.4390295104760873,0.8455851379348882,,,0.24255164758971584,0.9295822676896845,,,,,,,1.0,
1056,0.43888072329655026,0.8457226859692408,,,0.22524094614791174,0.9294871794871795,,,,,,,0.0,
1057,0.43867264975581255,0.8453960093876534,,,0.22716353796461478,0.9324061612083147,,,,,,,0.03333333333333333,
1058,0.4383947419231398,0.8456797022085056,,,0.23763441050034695,0.9265074074882178,,,,,,,0.0,
1059,0.4390157397117531,0.8459977820379461,,,0.21288522899257836,0.933711804975789,,,,,,,0.0,
1060,0.4390157397117531,0.8459977820379461,,,0.22788926023421477,0.9301565456734905,,,,,,,1.0,
1061,0.4385278547803561,0.8458430404992994,,,0.24750464169838718,0.927455919395466,,,,,,,0.03333333333333333,
1062,0.4385023608542325,0.8461353300722987,,,0.29117634228842204,0.9144518272425249,,,,,,,0.03333333333333333,
1063,0.43911596152343246,0.8455765411827412,,,0.21371520635886151,0.9390379425305604,,,,,,,0.0,
1064,0.43898576458818034,0.845533557422006,,,0.24703618601112265,0.9313152770401841,,,,,,,0.0,
1065,0.4386087597200745,0.8457312827213879,,,0.22577073714317883,0.926549217760897,,,,,,,0.0,
1066,0.4386087597200745,0.8457312827213879,,,0.22992937562821056,0.9331455399061033,,,,,,,1.0,
1067,0.43852870480010386,0.8458946210121816,,,0.24067484666503594,0.9308839578028374,,,,,,,0.06666666666666667,
1068,0.43872621080331636,0.8455679444305941,,,0.21969813049934295,0.9358991151472815,,,,,,,0.03333333333333333,
1069,0.43872621080331636,0.8455679444305941,,,0.24049461226512864,0.9245534791149711,,,,,,,1.0,
1070,0.43872621080331636,0.8455679444305941,,,0.2891039955561472,0.9103845502286972,,,,,,,1.0,
1071,0.4385158601298667,0.8458000567385642,,,0.2174999495063843,0.9315332690453231,,,,,,,0.0,
1072,0.43880195562776764,0.845971991781505,,,0.29790747164503173,0.9132069795427196,,,,,,,0.1,
1073,0.4380333469363681,0.8457742664821231,,,0.20003442619462938,0.9386051080550099,,,,,,,0.03333333333333333,
1074,0.4380333469363681,0.8457742664821231,,,0.2338453328995771,0.9340133885878228,,,,,,,1.0,
1075,0.43793721000353497,0.8458172502428583,,,0.24711269868911515,0.9234488315874295,,,,,,,0.0,
1076,0.4378622282753911,0.8458172502428583,,,0.2388947006797788,0.93507065106296,,,,,,,0.03333333333333333,
1077,0.43797311892634944,0.8457828632342701,,,0.2631183137259267,0.915464215588392,,,,,,,0.06666666666666667,
1078,0.43797311892634944,0.8457828632342701,,,0.2565801500301618,0.9262125902992776,,,,,,,1.0,
1079,0.43797311892634944,0.8457828632342701,,,0.2557143583230925,0.9309484193011647,,,,,,,1.0,
1080,0.4381660058310157,0.8449059945152722,,,0.2123127396142942,0.9402306714072655,,,,,,,0.03333333333333333,
1081,0.4374616812718542,0.8454991704134178,,,0.23650222920223488,0.926826307973498,,,,,,,0.0,
1082,0.4375536582971874,0.8458258469950053,,,0.24605438197129265,0.925762051523591,,,,,,,0.03333333333333333,
1083,0.4373703417286538,0.8459462015250638,,,0.25997712772809467,0.9310017813546811,,,,,,,0.03333333333333333,
1084,0.4374278228272471,0.8460837495594165,,,0.2366318911764125,0.9248012718600954,,,,,,,0.0,
1085,0.43835292756557465,0.8464018293888569,,,0.2525038543348702,0.9215785907859079,,,,,,,0.0,
1086,0.43877192455948444,0.8456539119520645,,,0.26225214845203,0.9208570934853983,,,,,,,0.0,
1087,0.4387494526934205,0.8454991704134178,,,0.2840176479407892,0.9153329891584925,,,,,,,0.03333333333333333,
1088,0.43847514963463735,0.8456797022085056,,,0.18869325049940935,0.940784516633603,,,,,,,0.03333333333333333,
1089,0.43847514963463735,0.8456797022085056,,,0.23510767137071997,0.9286657859973579,,,,,,,1.0,
1090,0.4378000867732784,0.8456968957127997,,,0.2227430776209843,0.9369047619047619,,,,,,,0.0,
1091,0.43827940353698897,0.8455249606698589,,,0.23661333155797418,0.9236252545824847,,,,,,,0.0,
1092,0.4375855696567318,0.8463846358845628,,,0.25560727709146563,0.9228456913827655,,,,,,,0.03333333333333333,
1093,0.43761910106006424,0.8467113124661503,,,0.2485718065860346,0.924181696726787,,,,,,,0.0,
1094,0.43738402295530887,0.8464706034060332,,,0.24750502948011738,0.9176954732510288,,,,,,,0.0,
1095,0.43754387607699946,0.8461009430637105,,,0.2581791262382449,0.921326076199901,,,,,,,0.0,
1096,0.43790854748926666,0.8460837495594165,,,0.2699371329522349,0.9201033238652665,,,,,,,0.0,
1097,0.43778170919732046,0.8458946210121816,,,0.24776670583411708,0.9195747342922999,,,,,,,0.0,
1098,0.43778170919732046,0.8458946210121816,,,0.25130253194856483,0.9218532818532819,,,,,,,1.0,
1099,0.43745757770120053,0.8458602340035934,,,0.22801680076983544,0.9320221781079235,,,,,,,0.0,
1100,0.43731175493775754,0.8458602340035934,,,0.2624244496437066,0.9229963331587219,,,,,,,0.0,
1101,0.4369568308455902,0.8461439268244457,,,0.2119393024841776,0.9325309374470249,,,,,,,0.0,
1102,0.43707668245361564,0.8456367184477704,,,0.20999935591078844,0.932908522444923,,,,,,,0.0,
1103,0.43707668245361564,0.8456367184477704,,,0.1792896776054618,0.9418504720767151,,,,,,,1.0,
1104,0.43630270320072506,0.846204104089475,,,0.2574472409913169,0.9276178221006917,,,,,,,0.03333333333333333,
1105,0.4360725190817264,0.8464018293888569,,,0.20824621095987855,0.9393752177321024,,,,,,,0.0,
1106,0.4360725190817264,0.8464018293888569,,,0.21981137334318507,0.92914653784219,,,,,,,1.0,
1107,0.4360725190817264,0.8464018293888569,,,0.24994476125193454,0.9268743934001941,,,,,,,1.0,
1108,0.4359725865355709,0.8465565709275036,,,0.25877153508737005,0.9260499087035909,,,,,,,0.0,
1109,0.4359725865355709,0.8465565709275036,,,0.20844055705353917,0.9342961660617061,,,,,,,1.0,
1110,0.436000938739693,0.8468402637483559,,,0.2176857532810687,0.9341435375266874,,,,,,,0.03333333333333333,
1111,0.4360284900717568,0.8465737644317977,,,0.23371535004342645,0.9302184466019418,,,,,,,0.1,
1112,0.4365393359932983,0.8467027157140032,,,0.2918748070342525,0.9131087019282416,,,,,,,0.0,
1113,0.4363969236350896,0.8469778117827085,,,0.24695907129237457,0.9312153454218492,,,,,,,0.03333333333333333,
1114,0.4359537645390159,0.8466855222097092,,,0.232203933236686,0.9265304107424961,,,,,,,0.0,
1115,0.4357875786852418,0.8463932326367098,,,0.22310519739933263,0.9304932735426009,,,,,,,0.03333333333333333,
1116,0.4358857838731063,0.8463932326367098,,,0.287234360073688,0.9104908565928778,,,,,,,0.03333333333333333,
1117,0.43620402941055464,0.8454819769091237,,,0.26044779883103975,0.9217931937172775,,,,,,,0.03333333333333333,
1118,0.4363297681536591,0.8458430404992994,,,0.2032074906114707,0.9374676109863535,,,,,,,0.0,
1119,0.435589024764404,0.8462470878502102,,,0.25475470259318417,0.9268096082540707,,,,,,,0.06666666666666667,
1120,0.43548382727200524,0.8466855222097092,,,0.22382511585000558,0.9271339313694766,,,,,,,0.0,
1121,0.43548382727200524,0.8466855222097092,,,0.23897000958176107,0.9346953029509342,,,,,,,1.0,
1122,0.4353585470663874,0.8463244586195335,,,0.20816225733768737,0.934199566883225,,,,,,,0.0,
1123,0.43557095096299525,0.846642538448974,,,0.3031895194100089,0.9121673588678665,,,,,,,0.0,
1124,0.43568531946654904,0.8466339416968269,,,0.233673006279256,0.9299277432364309,,,,,,,0.0,
1125,0.43547472057112474,0.846651135201121,,,0.2025016147801179,0.9361016949152542,,,,,,,0.0,
1126,0.43573989013307973,0.8463330553716806,,,0.21367582764536147,0.927913366736706,,,,,,,0.0,
1127,0.43556983742797584,0.8465737644317977,,,0.1873561096616429,0.9394134708346761,,,,,,,0.06666666666666667,
1128,0.43532373076468184,0.846642538448974,,,0.24400646542524518,0.925712313585363,,,,,,,0.0,
1129,0.43563312056817505,0.8468230702440618,,,0.3108511548559237,0.914704878880928,,,,,,,0.0,
1130,0.4356107447753873,0.8466769254575621,,,0.27215660472003583,0.9169888473565915,,,,,,,0.0,
1131,0.4356107447753873,0.8466769254575621,,,0.20351988353027378,0.934421899258237,,,,,,,1.0,
1132,0.43569737607449815,0.8470637793041789,,,0.2287263012199427,0.9293674698795181,,,,,,,0.03333333333333333,
1133,0.43572460611661273,0.8466683287054151,,,0.25284938187719647,0.923120907164869,,,,,,,0.03333333333333333,
1134,0.43572460611661273,0.8466683287054151,,,0.2727739513110102,0.9196648595367176,,,,,,,1.0,
1135,0.43572460611661273,0.8466683287054151,,,0.2677047656832863,0.9241526103577208,,,,,,,1.0,
1136,0.4351641991943644,0.8468488605005029,,,0.19032370581229358,0.9379263301500682,,,,,,,0.0,
1137,0.4352289719278352,0.8468402637483559,,,0.20431193533599995,0.9386148160051422,,,,,,,0.0,
1138,0.43552907464797036,0.8465823611839447,,,0.2726783211327808,0.9219994905639595,,,,,,,0.03333333333333333,
1139,0.43544474296402513,0.8467542962268855,,,0.23428090415118738,0.9273945921173236,,,,,,,0.0,
1140,0.4350462491836464,0.846874650756944,,,0.2249717611562796,0.9273868942199324,,,,,,,0.0,
1141,0.4351365860355528,0.8468918442612381,,,0.20080760183075214,0.9402837347410096,,,,,,,0.0,
1142,0.43512879508106334,0.8465651676796506,,,0.2425659312874171,0.9251951111765572,,,,,,,0.0,
1143,0.43513869376559006,0.8464877969103273,,,0.2712184412171791,0.9157722943142959,,,,,,,0.03333333333333333,
1144,0.43507540095270725,0.8461525235765928,,,0.22875004996603332,0.9275896748240027,,,,,,,0.0,
1145,0.4346748972148226,0.8463416521238276,,,0.2521466751602386,0.9301614144523656,,,,,,,0.1,
1146,0.4346748972148226,0.8463416521238276,,,0.23239802501713153,0.9307969312666353,,,,,,,1.0,
1147,0.4346748972148226,0.8463416521238276,,,0.21263440411559487,0.9352266106209423,,,,,,,1.0,
1148,0.4346748972148226,0.8463416521238276,,,0.2654071772863191,0.9173358526216344,,,,,,,1.0,
1149,0.4346748972148226,0.8463416521238276,,,0.21302774781343542,0.9347309804719284,,,,,,,1.0,
1150,0.43495763799077586,0.8463674423802687,,,0.2757421583550097,0.9152467685076381,,,,,,,0.03333333333333333,
1151,0.43495763799077586,0.8463674423802687,,,0.21281161580172842,0.9343832020997376,,,,,,,1.0,
1152,0.434536007281981,0.8464963936624743,,,0.28470200926924566,0.9162134174667079,,,,,,,0.06666666666666667,
1153,0.434536007281981,0.8464963936624743,,,0.22435634659279635,0.9338007500407631,,,,,,,1.0,
1154,0.4347443669511561,0.8467027157140032,,,0.2551960489416236,0.9249314169847328,,,,,,,0.0,
1155,0.4346892756589672,0.8464963936624743,,,0.24005881178927968,0.9288800864241987,,,,,,,0.0,
1156,0.43515570226468536,0.8463416521238276,,,0.20263663980354443,0.9310485746333989,,,,,,,0.0,
1157,0.43515570226468536,0.8463416521238276,,,0.2942659024091587,0.914281340884739,,,,,,,1.0,
1158,0.43581111219368485,0.8461181365680046,,,0.24873941991100157,0.9249960019190788,,,,,,,0.03333333333333333,
1159,0.43578895991831496,0.8458602340035934,,,0.21243223895935617,0.9276892371955028,,,,,,,0.03333333333333333,
1160,0.43578895991831496,0.8458602340035934,,,0.2386493973419291,0.9198476254636069,,,,,,,1.0,
1161,0.43523150538666205,0.8464448131495921,,,0.2525732316051267,0.9231729073123798,,,,,,,0.0,
1162,0.43523150538666205,0.8464448131495921,,,0.23728725554560423,0.9335146467769362,,,,,,,1.0,
