round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc
1001,1.2331818044185638,0.6753522519192249,0.49103985602657,0.8925435022724392,0.3372146325876169,0.9050980392156863,0.6873358398637857,0.8071519795657727
1002,0.9866479386885961,0.7401545696036037,0.794083796441555,0.7553551704782081,0.40132237941264176,0.8840461863717678,,
1003,0.8419365187486013,0.773398210156203,1.0886041522026062,0.633177612399732,0.406864747038827,0.88058017727639,,
1004,0.7396587853630384,0.7942797211213604,1.3825851380825043,0.5215383779672986,0.3580308648880201,0.898239331542823,,
1005,0.6744066302975019,0.805704804724775,1.6611080716053646,0.4295724917160085,0.2854521267211937,0.9109567413956425,,
1006,0.62887342274189,0.8139404932816382,1.9261616617441177,0.35643797417929635,0.2701153984230814,0.9151775177025964,,
1007,0.5939585367838541,0.8202677028618588,2.153973509867986,0.3057200282470531,0.2872491742940481,0.9127537109966677,,
1008,0.5678094526131948,0.8248153847476424,2.3946079115072885,0.2599905843156427,0.25707890007736295,0.9202949936179265,,
1009,0.5480460226535797,0.8281079408199582,2.644604057073593,0.21486772774186538,0.23731069591350143,0.9271982351087299,,
1010,0.5331917405128479,0.8305408216775703,2.845434228579203,0.1861408369094827,0.24588265960703604,0.9192026270116757,,
1011,0.5221533427635828,0.8322343818505369,3.0443291664123535,0.15859996016441233,0.27054405840369194,0.9152485819152486,,
1012,0.5127143238981565,0.8334809109118575,3.2169007658958435,0.14110851576221775,0.2377585888998902,0.924849197910103,,
1013,0.5056026677290598,0.8344609406566199,3.353879372278849,0.12661379397758343,0.2585177551907499,0.9225621414913958,,
1014,0.49913068984945613,0.83515727758053,3.501874844233195,0.11457258225143499,0.27196425429115745,0.9174091843728581,,
1015,0.4947585389018059,0.8357418567265287,3.622250566879908,0.10611657341517736,0.26218449795463566,0.919912426725855,,
1016,0.48986027389764786,0.8356816794614994,3.756872375806173,0.09608524815760407,0.23463210080432687,0.9282893697678092,,
1017,0.4858965153495471,0.836249065103204,3.8970785637696586,0.08626215438100929,0.22890068118970722,0.934665578036217,,
1018,0.48240689064065617,0.8367734669841734,3.9994879563649497,0.0777699313741467,0.26723105368695577,0.9197191485371343,,
1019,0.4796835072338581,0.8374955941645247,4.087815463542938,0.07287196479982617,0.22970381332192855,0.932573599240266,,
1020,0.47789356112480164,0.8379684155326118,4.1572363177935285,0.06910569105691057,0.2879725904104352,0.9194211470846763,,
1021,0.47534165407220524,0.8381661408319937,4.265865087509155,0.06434352762235863,0.23936036022181054,0.9307084172996435,,
1022,0.4729895206789176,0.8385272044221693,4.329688211282094,0.06320278124830246,0.23162545248499658,0.9225671433554238,,
1023,0.47162387892603874,0.8388194939951686,4.40896870692571,0.05946366813334058,0.269386203803942,0.9133831521739131,,
1024,0.4699159860610962,0.8392837186111087,4.470192551612854,0.05591467941405472,0.2635357689719431,0.9162677462058039,,
1025,0.46896861990292865,0.8394384601497554,4.535379608472188,0.05350643706882503,0.2479518222773255,0.9303118908382066,,
1026,0.46746409063537914,0.8396447822012844,4.630063116550446,0.04977637749651439,0.23522878831666535,0.9272727272727272,,
1027,0.46740106617410976,0.8399800555350189,4.673013548056285,0.049495717674325965,0.23248729774467378,0.9251800916830386,,
1028,0.46624406799674034,0.8403411191251945,4.746699372927348,0.047132743042352473,0.2654450957901732,0.923318855773551,,
1029,0.4646884948015213,0.8406162151938997,4.801496644814809,0.046145906893367374,0.24037012368879848,0.9256738077046807,,
1030,0.4631939058502515,0.8405388444245764,4.862031280994415,0.04337552284208811,0.2545366056907565,0.926948847850956,,
1031,0.4620700863500436,0.8408569242540168,4.9416391253471375,0.04194506310319228,0.2000771511426548,0.9357142857142857,,
1032,0.46095610534151393,0.8408741177583109,4.99456004301707,0.03953682075796259,0.2821215561211782,0.9140170837693291,,
1033,0.46094252293308574,0.841123423570575,5.0459301471710205,0.038115414561718,0.25096480622028894,0.930004594884362,,
1034,0.4599354217449824,0.8410976333141339,5.083021322886149,0.03763557680120231,0.2243426396952614,0.9282246879334258,,
1035,0.45902995641032857,0.8413899228871332,5.129148026307424,0.03654009814040234,0.21389297378858277,0.9344461692588478,,
1036,0.4587615293761094,0.8416220351951033,5.172217806180318,0.03508247777355279,0.29666281800287275,0.92,,
1037,0.4576040804386139,0.8416908092122796,5.185952226320903,0.03471128252485198,0.268484115351814,0.9202261306532663,,
1038,0.4573103152215481,0.8416392286993973,5.203333218892415,0.03443062270266355,0.26399860134370895,0.9224072199730096,,
1039,0.45647943889101344,0.8417423897251618,5.2532205780347185,0.033615803864052,0.22266989179320046,0.9331405666883011,,
1040,0.45575899134079617,0.8417423897251618,5.3193278312683105,0.032149129954551214,0.2041898055871767,0.9377856405720183,,
1041,0.45527488614122075,0.8416134384429562,5.347304940223694,0.031207561518822317,0.2501231135674867,0.9214520419339697,,
1042,0.4544973100225131,0.8418369539987792,5.4185255368550616,0.030093975772719866,0.1935220296273886,0.9380108991825613,,
1043,0.4538494100173314,0.8423871461361897,5.465565502643585,0.029052818367827332,0.2538951243145284,0.9210019267822736,,
1044,0.4533475774029891,0.8419745020331318,5.4755509694417315,0.029025657739873614,0.2525266964148052,0.9229538116188124,,
1045,0.4528789632022381,0.8423699526318956,5.520875950654347,0.027912071993771163,0.23292772753346475,0.9274893617021277,,
1046,0.4525972542663415,0.8422925818625723,5.5385072231292725,0.028084089304144712,0.22692409158803478,0.9268442126365879,,
1047,0.45235124975442886,0.8423527591276015,5.607786178588867,0.02632770202980426,0.22470876744421375,0.9337016574585635,,
1048,0.4527485904594262,0.8425246941705423,5.685739457607269,0.02446267224364894,0.20398080166092344,0.936900979683781,,
1049,0.45140548547108966,0.8425762746834246,5.694232702255249,0.02461658246872001,0.24157261977521743,0.9208152355496158,,
1050,0.45117386306325596,0.8428427739999828,5.724801162878673,0.024344976189182826,0.22331896642134422,0.9269116586204984,,
1051,0.45067477226257324,0.8426880324613361,5.770120680332184,0.02366596049033987,0.21309068817375543,0.9337203384246158,,
1052,0.4499065615236759,0.8427911934871005,5.758796652158101,0.024335922646531588,0.2585980630669783,0.923404927353127,,
1053,0.4499370517830054,0.8428685642564239,5.745177348454793,0.025014938345374545,0.24937990114121397,0.9204734911637212,,
1054,0.44946077341834706,0.842894354512865,5.765625377496083,0.024915349376210913,0.223521676514017,0.9286751654026142,,
1055,0.44890133415659267,0.8429545317778944,5.7766939997673035,0.024245387220019194,0.3200895398449455,0.9132561552258275,,
1056,0.44836634397506714,0.84354770767604,5.814999063809712,0.023874191971318376,0.18784005197697887,0.9403251742004646,,
1057,0.4479416087269783,0.8431608538294233,5.836028655370076,0.023149908559219223,0.22597800791816414,0.9313649714020714,,
1058,0.4481304610768954,0.8432124343423055,5.918148855368297,0.021475003168739928,0.22258044519158932,0.9345170740293703,,
1059,0.4486868766446908,0.8435219174195989,5.921374479929606,0.02190051967334818,0.22604980856957288,0.9284509377859104,,
1060,0.4483213039735953,0.8437454329754219,5.960375547409058,0.021176236261249027,0.24348967827529416,0.9277843702322428,,
