round,test_clean_loss,test_clean_acc,test_backdoor_loss,test_backdoor_acc,train_clean_loss,train_clean_acc,train_backdoor_loss,train_backdoor_acc,precision,recall,f1_score,fpr,fpr_clean,DACC
1301,0.43858641098465834,0.8456968957127997,11.716636193426032,0.0015610251942205764,0.21582881448952612,0.9360374414976599,1.062479171559302,0.6673189823874756,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1302,0.43803017168191444,0.8458946210121816,11.659204399376584,0.0015791766499673274,0.2556739023919031,0.926338102808691,1.416538122928504,0.5681818181818182,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1303,0.43959684173266095,0.8455249606698589,11.132050033201251,0.0016245552893342046,0.23333939346834975,0.9275922295938882,0.8822196376681839,0.728755364806867,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1304,0.4415478484149565,0.8456968957127997,10.510458619971024,0.001796994118928338,0.21415590270450136,0.9336356141797197,1.025070056792868,0.6754278728606357,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1305,0.44213637683475226,0.8452670581054478,10.326377232869467,0.0018423727582952154,0.2200591001664266,0.9356673182868314,0.8425075053729355,0.742014742014742,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1306,0.44361482625990584,0.8449919620367425,9.942196494654604,0.0019240543091555943,0.2937829245036762,0.9271578947368421,0.7999429194471779,0.752574233716475,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1307,0.44308839071738093,0.8449403815238603,9.957982126035189,0.0019059028534088435,0.24064049385355393,0.9259070871481858,1.0719887193942246,0.6535626535626535,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1308,0.44339130897271006,0.84531863861833,9.79334559356957,0.0018968271255354679,0.22014238627858754,0.9347449470644851,0.671244553025858,0.7901234567901234,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1309,0.44304067759137405,0.8455507509263,9.691551614225956,0.0019240543091555943,0.18407252368200422,0.9470186781609196,0.871034254807514,0.7714748784440842,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1310,0.4436363375239205,0.8455679444305941,9.58195049720898,0.001960357220649096,0.2614754666942138,0.923594342876854,0.8206350131788187,0.7465277777777778,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1311,0.4443651050852056,0.845533557422006,9.370585031676711,0.0019694329485224716,0.24837255028839653,0.9290639348866745,0.8746080867724844,0.7599009900990099,0.10509031198686371,0.1893491124260355,0.1351636747624076,0.17898193760262726,,0.757907182973692
1312,0.43775385578996256,0.8459633950293579,12.177058893337584,0.0015247222827270747,,,,,0.1056782334384858,0.19822485207100593,0.13786008230452673,0.18620689655172415,,0.7522908660951818
1313,0.4393053662620093,0.8457398794735349,11.954141713025278,0.001551949466347201,0.23622125397244248,0.9286758585947082,0.8114260614903506,0.7541322314049587,0.1056782334384858,0.19822485207100593,0.13786008230452673,0.18620689655172415,,0.7522908660951818
1314,0.4404686390046488,0.8446137049422728,11.625810978705424,0.0016245552893342046,0.251605131147178,0.9261939218523878,0.954574362065361,0.6955177743431221,0.1056782334384858,0.19822485207100593,0.13786008230452673,0.18620689655172415,,0.7522908660951818
1315,0.4400820715124147,0.8453788158833593,11.386549577378391,0.0016427067450809556,0.24642667495555612,0.9231604835968044,0.7039570440020826,0.7916666666666666,0.1056782334384858,0.19822485207100593,0.13786008230452673,0.18620689655172415,,0.7522908660951818
1316,0.4401281047285649,0.8452928483618889,11.249064407850566,0.0016064038335874538,0.2451121344215245,0.924724057013732,0.7815556955539574,0.760593220338983,0.1056782334384858,0.19822485207100593,0.13786008230452673,0.18620689655172415,,0.7522908660951818
1317,0.44157257061778454,0.8456195249434764,10.7900293709939,0.001697161112321208,0.23134227415814035,0.9335461983636001,1.0709818696218825,0.6775793650793651,0.1056782334384858,0.19822485207100593,0.13786008230452673,0.18620689655172415,,0.7522908660951818
1318,0.4431210564155328,0.8451982840882715,10.57126728275366,0.0017425397516880855,0.22293680656808024,0.9327153793418648,1.1639628833276603,0.6296539810231023,0.1056782334384858,0.19822485207100593,0.13786008230452673,0.18620689655172415,,0.7522908660951818
